,artist,listeners,playcount,bio_content
147,saint jhn,866039,19165449,"In the words of SAINt JHN:

""Nobody needs to write a bio for me. This is stupid. My name is SAINt JHN, that's my real name, it's spelled a little different tho. I'm from Brooklyn, I spent half of my childhood growing up in Georgetown, Guyana. I was dirt poor in Brooklyn and some version of rich in Guyana, because apparently 2 nickles can buy you a sports car in a 3rd world country. Who knew?! I'm from a SUPER Christian household where my mom forced us to go to every church imaginable, EVERY, SINGLE, WEEK! I hated it. I still won't go to church to this day. I'm a product of a father that was a hustler, preacher for a mother and a rapper for an older brother. Jay z and Beenie Man were my musical hero's growing up. I don't know how to describe the music I make, don't know what genre it belongs to and I don't exactly care. I make what I want to hear and paint the pictures that I want to see in the world. I got my start writing songs for other people, I got lucky I don't know how that happened but I did. I wrote some records for Usher, Kiesza, Gorgon City and a few other people. I was having success, but then I quit, cause who wants to live their dreams through someone else's eyes. So I put out my first project, Collection One. And here we are now, I hope you like whatever comes next cause I have no fvcking idea!""

SAINt JHN has since released his third studio album ""While The World Was Burning"". <a href=""https://www.last.fm/music/SAINt+JHN"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
148,tflow,1283,19799,
149,spotemgottem,189270,2238802,"Nehemiah Lamar Harden (b. October 19, 2001), better known by his stage name SpotEmGottem, is an American rapper and songwriter. He is best known for his 2020 single “Beat Box”, which peaked at number 12 on the Billboard Hot 100. <a href=""https://www.last.fm/music/SPOTEMGOTTEM"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
150,jeleel!,295243,5411197,"JELEEL! is a rapper from Providence, Rhode Island. He was born and raised in Rhode Island, but he attended Loyola University in Maryland to study psychology. Once he graduated, he started to focus on music instead. He moved to Los Angeles in 2018 to pursue music, where he was homeless for a while, spending some time couch-hopping while trying to get his music to blow up. Most of his album “Angel from Heaven” was recorded while he was homeless. Now, he has built up a large following with hits like “DIVE IN!” and “JELEEL JUICE!”. <a href=""https://www.last.fm/music/JELEEL%21"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
151,marracash,76369,6602025,"Fabio Rizzo (b. Nicosia, May 22, 1979), better known by his stage name Marracash, is an Italian rapper of Sicilian origin. He is also a member of the Milan-based rap group Dogo Gang. He launched his musical career at the ""Muretto"", a popular Milanese location frequented by Italian hip hop groups. His first album with Dogo Gang was released in 2004. Marracash released his self-titled debut solo album in 2008. To date, Marracash has released four albums, three of which were with Dogo Gang.

Biography

Marracash has been a member of Dogo gang since the group's appearance in 2004 with its first mixtape PMC vs. Club Dogo The Official Mixtape. In Italy, he has sometimes been referred to as il Genio del ghetto, in English roughly the Ghetto Genius. In 2005, Marracash released his first single, Popolare, as a free download via internet, a song which would subsequently appear on his LP Roccia Music. The Dogo Gang appeared on the album, however Marracash dominates most of the album.

Marracash released his self-titled debut album Marracash on June 13, 2008. The first single from the album, ""Badabum Cha Cha"", reached #25 on the Italian Music Charts. The second single from the album, ""Estate in Città"", was released along with its video in early September 2008. The album itself reached #11 on the Italian Music Charts followed by Non Confondermi in October 2008 and Tutto Questo in February 2009. On July 13, 2010 he released his new album entitled Fino a qui tutto bene, the singles released are Cani Pazzi, Stupido, Fino A Qui Tutto Bene and Rivincita with Giusy Ferreri. The album went straight to #7 in the Italian albums chart.

Marracash was featured on a bonus track from The Bloody Beetroots' debut album Romborama. The track - ""Come La"" - is an Italian interpretation of Romborama's song Awesome. <a href=""https://www.last.fm/music/Marracash"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
152,dada,77617,671936,"There are at least six artists that use the name Dada: a '90s USA rock band, an English dance artist named Matti Schwartz, a '70s Japanese electronic band, and a short-lived Jazz-fusion band in 1970, MC/producer and Lithuanian rapper/

(1) Dada - USA rock band:
 
In 1992, Dada exploded on the scene with their critically acclaimed debut release Puzzle on Miles Copeland’s now defunct IRS Records. The single ""Dizz Knee Land"" set the alternative radio movement - just then hitting its stride - on fire, and quickly migrated to mainstream rock and pop stations. Puzzle sold over a half million copies and made a number of critics' ""best of year"" lists. September 1994 saw the release of American Highway Flower which had a harder feel both musically and lyrically than its predecessor, reflecting the band's evolution from a studio to a touring band. 

Money problems at IRS cut short promotional efforts in February 1995. Dada fared no better commercially with their third release - El Subliminoso in April 1996 - than they had with earlier releases. IRS Records was on its last legs by this time, and folded just as the band was winding up the first leg of the album tour. The exquisite El Subliminoso was perhaps the group's most artistically complex and satisfying offering.

The band signed to MCA Records in 1997, and released their self-titled fourth CD dada. This CD received favorable reviews, as did a 33-city headlining US tour. As the band was in mid-tour to promote the album however, MCA’s parent company was sold, leading to wholesale roster changes at the label. 

From June 1999 until March 2003, Dada was on a self-imposed hiatus. During this time, Michael Gurley and Phil Leavitt went on to form the critically acclaimed Butterfly Jones, Leavitt performed regularly with The Blue Man Group and Joie Calio began working as an A&R scout for MCA, wrote a book & recorded and released his solo debut CD, The Complications of Glitter.

March 2004 brought the release of the band’s fifth studio effort, [i/]How To Be Found. This album is an infectious collection of songs that is classic Dada: smart, sharp lyrics, undeniable melodies and incredible musicianship.

(2) Dada - Matti Schwartz, English dance artist

We’re not sure how many - if any - pre-surrealist art movements from the early 20th century have impacted on the world’s club scene, but the Dada movement’s aesthetic carries through to this cheeky, funk-fuelled slab of prime electro-house. ‘Lollipop’ is the work of Matti Schwartz, formerly of chart-toppers Deepest Blue and The Drill, and the production genius who can count Massive Attack, and many more, as past projects. Super-cool girl Trix, from hotly tipped electro-punk band, LIPS, is joined on vocals by dance legend, Sandy Rivera (of Kings Of Tomorrow fame and the producer of the house anthem, ‘Finally’).

‘Lollipop’ began life as an instrumental. Sandy, who was working next door to Matt’s studio, heard the track by chance: ""It sounded amazing.  It had a really sexy vibe and I thought it could use some dirty, tricky vocals with my style on it. Earlier I was listening to some of Trix's songs and asked Matt if she wanted to do the Lollipop thing with me. So I laid down the lyrics and Trix added her lines in later. There is something about lickin' ice cream that fits me nicely…"" Less than a week later and the new vocal version was on a bike to Radio 1 for it’s first play. The rest, as they say, is about to become history. Remixes come from Jerry Ropero, Nic Fanciulli, Breese & Bad Hand, The Drill & Andy Daniell.

(3) Dada - Kenji Konishi and Mutsuhiko Izumi:

Drawing inspiration from German electronic music, Fripp & Eno and Heldon, Dada (Kenji Konishi and Mutsuhiko Izumi) infused synth and guitar driven sounds with gagaku-inspired drones to achieve a sort of Oriental lyricism. The band subsequently released the album DADA (King '81) before splitting. Meanwhile, Konishi formed 4D, shifting his direction towards techno dance music, while Izumi joined the jazz-rock group Kennedy, and later After Dinner.

(4) Dada - jazz-fusion band

 In 1970 Elkie Brooks was persuaded by husband Pete Gage to join the jazz-fusion rock band Dada, and shared vocals with Paul Korda on their only album, called Dada, released by the Atlantic Records subsidiary label Atco.  Her next step was to join Vinegar Joe.

(5) Dada - MC and producer:

Born in the year 1983 in Novi Sad, but in the year 2000 he moves to Belgrade, where he still lives and works. He started his career in hip hop music in the year '98-'99 with a group called Fantomz,but a year later he starts his own solo career. Dada appeared on several hip hop compilations and rap albums. He also collaborated with many known and unknown names in serbian hip hop as an MC, as well as a producer.

Debut album called ""Dzepovi U Rukama"" (Pockets in hands) is scheduled for november/december 2009/10/11. Debut mixtape called ""Radio Ubica Decijega Lica"" (Radio Killer With Baby Face) is dropped late december 2009.
 
(6) Dada - rapper.
 Born in Lithuania. In 2004 started rapping in lithuania group Mental Crew. Later he started his solo carer. He recorded numberous song, but didn't released any album. His first EP upcoming in 2013.

(7) Short-lived post-punk band from Birmingham, UK, ca 1978. Shared members with Duran Duran, T.V. Eye and The Bible Belt.

(8) Rock / New Wave / Postpunk from Sweden (Alingsås) 

Annika Svenningsson - Vocals
Thomas Liedström - Vocals, Bass
Ola Gustafsson - Guitar, Backing Vocals
Peter Larsson - Drums
Magnus Bruto - Synth, Backing Vocals <a href=""https://www.last.fm/music/Dada"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
153,sch,89621,12975282,"There are multiple artists by the name of SCH.

1) Sch (from Schwarzer, his real family name) is a French rapper from Marseille, of German descent. He blew up in 2015, after releasing his debut mixtape A7, reaching 30'000 sales by the end of the year. His first studio album, Anarchie, was released in 2016. THe second one, Deo Favente, came out in 2017. In january 2018 he created his own label Maison Baron Rouge. Later in 2018 he released a third album JVLIVS.

2) SCH represents one of the most significant names in the field of alternative rock music in the former Yugoslavia. Formed in the mid-eighties in Sarajevo, the band has had, to this day, an intensive creative and live existence, its popularity mounting from one day to the next, although never crossing the line delineating this kind of activity and commercial success. The band played live in a whole host of cities: Sarajevo, Zagreb, Rijeka, Ljubljana, Prague, Budapest, Geneve, Maribor, Celje, Koper, Belgrade, Subotica, Novi Sad, Niš... SCH also appeared at a number of renowned alternative rock festivals throughout the former Yugoslavia (such as Yurm, Novi Rock, the Subotica festival etc.), and was continuously present in the media, there not being almost a single paper or magazine (not to mention fanzine) that did not publish some SCH review, story, report or interview. Additionally, the band featured in numerous TV items and videos, while its music was used in a number of films and radio programmes, as well as in the theatre. <a href=""https://www.last.fm/music/SCH"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
154,jelly roll,235014,4603838,"Jason Bradley DeFord (born December 4, 1984 in Antioch, TN), known professionally by his stage name Jelly Roll (sometimes written as JellyRoll), is an American rapper known for his collaborations with Lil Wyte, Struggle Jennings, Tech N9ne, Merkules, and Ryan Upchurch.

Jason DeFord grew up in Nashville, Tennessee, in the southside community of Antioch.

Jelly Roll's 2010 collaboration ""Pop Another Pill"" with Memphis rapper Lil Wyte reached over 6.3 millions YouTube views. This song led to the album Year Round by the hip-hop group SNO, released on the Hypnotize Minds label in April 2011 and produced by DJ Paul and Juicy J. SNO's song ""Come Here White Girl"" was named among ""The 10 Most Memorable White Rapper Collaborations"" by XXL.

Jelly Roll released many mixtapes including the Gamblin' on a Whiteboy series and the Therapeutic Music series. His independently released debut solo studio album The Big Sal Story was released on October 26, 2012. He released two collaborative albums with Haystak, two collaborative albums with Lil Wyte, four collaborative albums with Struggle Jennings and one album under the group SNO with Lil Wyte and BPZ.

Jelly Roll's 2013 mixtape Whiskey, Weed, & Women was originally named Whiskey, Weed, & Waffle House, but was later changed after the restaurant threatened legal action over the use of their name and logo on the cover. The replacement cover featured a ""cease and desist"" stamp in place of the Waffle House logo. <a href=""https://www.last.fm/music/Jelly+Roll"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
155,nardo wick,484298,16872089,"Horace Bernard Walls III (born December 30, 2001), known most notably by his stage name Nardo Wick, is an American rapper, singer, and songwriter who emerged from Jacksonville, Florida.

During the rapper’s rise, he went viral on the video-sharing platform TikTok for his chorus on “Who Want Smoke?”. After the large recognition from the track, Nardo obtained features from rappers such as Lil Durk, G Herbo, and 21 Savage for the “Who Want Smoke? (Remix).”

Following the success from “Who Want Smoke? (Remix)”, released on December 3, 2021, Nardo released his debut album, Who is Nardo Wick? which included features from Lil Baby, Future, Hit-Boy, and other notable artists; the eighteen track album peaked at #19 on the Billboard 200. <a href=""https://www.last.fm/music/Nardo+Wick"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
156,kenndog,84744,626970,
157,youngboy never broke again,836376,116258433,"Beatrice Kristi Ilejay Laus[a] (born 3 June 2000), known professionally as Beabadoobee (/biːbəˈduːbiː/; bee-bə-DOO-bee[9]), is a Filipino-British[10][11] singer-songwriter. From 2018 to 2021, she released five extended plays (EPs) under the independent label Dirty Hit: Lice (2018), Patched Up (2018), Loveworm (2019), Space Cadet (2019) and Our Extended Play (2021). Her debut studio album Fake It Flowers was released in October 2020, and received critical acclaim. Her second studio album, Beatopia, was released on 15 July 2022, which spawned the hit ""The Perfect Pair"". Her third studio album, This Is How Tomorrow Moves, was released on 9 August 2024; it became her first album to peak atop the UK Albums Chart. <a href=""https://www.last.fm/music/YoungBoy+Never+Broke+Again"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
158,naza,59618,1011038,"Jean-Désiré Dimitri Sosso Dzabatou (born 26 May 1993 in Amiens, France), better known by his stage name Naza, is a French rapper and singer of Congolese origin. He is signed to Bomayé Musik and has released three albums, Incroyable (2017), C'est la loi (2018) and ‘’Benef’’ (2019). 
 <a href=""https://www.last.fm/music/Naza"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
159,lil baby,1293682,122751265,"Rapper Lil Baby grew up in Atlanta hanging with friends like Young Thug, Coach K, and Pee, leaning more toward a life of petty crime and street hustling while his friends were working in the music industry. In 2015, at age 19, Lil Baby went to prison for two years for a probation violation. Upon his release in 2017, he jump-started his rap career with a mixtape called Perfect Timing, released in April of that year. The mixtape featured cameos from friends like Lil Yachty, Young Thug, and Gunna, and strong production from 808 Mafia, Brickz, and many others, highlighted by Lil Baby's woozy flows. The mixtape immediately brought the young rapper fame, in part due to his affiliations with friends in the Quality Control family of artists as well as the 4 Pockets Full clique. As his mixtape attracted more listeners, Lil Baby worked constantly on new music, releasing singles like ""My Dawg"" and the Young Thug collaboration ""Pink Slip"""" in the summer of 2017. Other 2017 releases included Harder Than Hard, 2 the Hard Way (with Marlo), and Too Hard. Lil Baby's debut studio album, Harder Than Ever, appeared in May of 2018. Featuring guest appearances from Drake, Offset, Lil Uzi Vert, and others, the release entered the Billboard 200 album chart at number three. <a href=""https://www.last.fm/music/Lil+Baby"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
160,conway the machine,345188,11840920,"Demond Price (born February 16, 1982), better known by his stage name Conway the Machine, is an American rapper from Buffalo, New York. He is the brother of fellow rapper Westside Gunn and the cousin of Benny the Butcher. Price is signed to Westside Gunn's record label, Griselda Records, and has released his entire discography on the label. In 2017, Shady Records signed a distribution deal with Griselda for Westside Gunn and Conway's work, making the two the first rappers from Buffalo to achieve major label distribution.

In 2012, Conway was shot in the neck and shoulder;[4] his face was partially paralyzed, giving him a signature slur. He released his debut studio album, From King to a GOD in 2020, followed by God Don't Make Mistakes released in 2022.

:P <a href=""https://www.last.fm/music/Conway+the+Machine"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
161,offset,1176890,31548246,"There are various artists with this name, including: 
1) Offset is American rapper Kiari Kendrell Cephus (born 14 December 1991); 
2) Offset is one of the names used by British techno producer Luke Slater;  
3) Offset is an Italian ambient artist; 
4) Offset is French artist Philippe Juven; 
5) Offset is a French electro artist from Paris. 

1) Offset is American rapper Kiari Kendrell Cephus (born 14 December 1991). He rose to prominence as part of the hip hop group Migos, alongside Quavo and Takeoff. In 2017, Offset started dating fellow rapper Cardi B. They married privately on September 20, 2017. 

2) Offset is one of the names used by British techno producer Luke Slater. He released ""YRN 2"" in 2016 under this name. He also performs under the names Clementine, Deputy Dawg, L.B. Dub Corp, Lloyd Owes Me a Packet, Morganistic, Planetary Assault Systems, The 7th Plain, and Translucent. 

3) Offset is an Italian ambient artist. 
 
4) Offset is French artist Philippe Juven. 

5) Offset is a French electro artist from Paris. <a href=""https://www.last.fm/music/Offset"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
162,roddy ricch,1231054,41113316,"Rodrick Wayne Moore Jr., was born on October 22, 1998 in Compton, California, where he was also raised.[4] He spent some time living in Atlanta, Georgia in his youth.[5] Roddy Ricch started rapping and singing as young as 8, and he began making beats at the earliest at age 16. In November 2018, he released the mixtape, Feed Tha Streets II, which has peaked at number 68 on the Billboard 200 Chart, led by Ricch's breakout song Die Young. In December 2019, he released his debut album, Please Excuse Me for Being Antisocial, debuting and peaking at number one and spawned the hit song The Box.

In July 2018, he released the London on da Track-produced single, ""Die Young,"" in which he had written the night rapper, XXXTENTACION, died. The song—dedicated to X and deceased rappers Speaker Knockerz and Lil Snoop. Its music video would go on to accumulate 11 million views on YouTube and 8 million streams on Spotify.

In August 2018, he released the single ""Ricch Forever,"" produced by DJ Bugsy. That month, Meek Mill released a preview of a collaborative track with Ricch.

In October 2018, Meek Mill brought Ricch out as his guest at a PowerHouse concert in Philadelphia. Mill also gifted him a ""Dreamchasers"" chain, prompting speculation that Ricch would be signed to Mill's Dreamchasers record label imprint. 

On November 2, 2018, Roddy Ricch released his second mixtape, Feed Tha Streets II. The album, which features the singles ""Die Young"" and ""Every Season,"" has thus far peaked at number 68 on the Billboard 200 chart and at number 36 on the Top R&B/Hip-Hop Albums chart. Later in the month, Marshmello previewed a new track featuring Ricch.

In June 2019, he collaborated with American DJ and record producer Mustard on the track, ""Ballin'"", off Mustard's third studio album, Perfect Ten, which became Mustard's highest-charting song on the Hot 100 as a lead artist, peaking at number 12.

In December 2019, he released his debut album, Please Excuse Me for Being Antisocial, debuting and peaking at number one on the Billboard 200, and featured Roddy's highest charting and most successful song, [song]The Box""[/song] which topped the Hot 100 at number one, as well as [song]Start wit Me[/song] featuring Gunna <a href=""https://www.last.fm/music/Roddy+Ricch"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
163,harley,51705,363909,"Harley is a synthpop/electro house producer from Sydney, Australia. <a href=""https://www.last.fm/music/Harley"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
164,niro,48291,1604493,"Niro is a french rapper under the independant Street lourd label. He has worked on various projects such as, TALENTS FACHES 4, GHETTOYOUSS FM, LA PAS N3T TAP3 DE JEFF LE NERF, CHABODO LA DEL1KANCE, LES RATS D'EGOUT , STREET LOURD 2, AUTOPSIE 4 de Booba and much more.

His latest release is the 2012 album, Paraplegique which has been re-released with some bonus tracks a bit later.
 <a href=""https://www.last.fm/music/Niro"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
165,the alchemist,1187139,37919360,"Alan Daniel Maman (born October 25, 1977), better known as The Alchemist, is a hip-hop producer and MC. The Alchemist has been an active producer since 1991. He hails from affluent Beverly Hills, California. After rising to prominence in the late 1990s as a close associate of Dilated Peoples, he went on to produce for many of hip-hop's leading artists in the 2000s.

As a teen, Al began to identify strongly with the rebellious lyrics and urban sounds of hip-hop, and he began writing his own lyrics as a creative outlet. He joined up with other like-minded artists who wrote lyrics and rebelled strongly against their ""uptight"" suburban surroundings, among whom were Shifty Shellshock of Crazy Town, Evidence of Dilated Peoples and Scott Caan, son of James Caan. They would often hang out in urban areas of Los Angeles and participated in typical teenage rebellious activities like partying, smoking marijuana, and general mischief.

Al and Scott decided to become a duo named The Whooliganz. While rhyming at a party in L.A., they attracted the attention of B-Real of Cypress Hill. He invited the teens to join his crew, The Soul Assassins, which also included the groups House of Pain and Funkdoobiest. In 1993, the Whooliganz released their first single, ""Put Your Handz Up."" The song received little radio airplay and their record label, Tommy Boy Records, decided to shelve their album. Rejected, Scott focused his creative energy on acting while Al became interested in process of making hip-hop beats.

DJ Muggs took Al under his wing and taught him how to use a sampler and mixing board. After helping to produce a few tracks for Cypress Hill, Al became the main producer for his childhood friend, Evidence and his group Dilated Peoples. When Dilated debuted in 1998, they were an underground sensation creating a huge buzz about the man behind those incredible beats.

In 1999, Muggs introduced Al to his good friends, the popular hip-hop group Mobb Deep. Al produced two songs for their Murda Muzik album. Impressed by his production skills and street smarts, Mobb Deep took him under their wing, using his beats on all their subsequent albums. As Alchemist's profile increased, he went on to produce for many of hip hop's most successful and prominent artists, such as Nas, Fat Joe, Jadakiss, Ghostface Killah and Snoop Dogg. He has also remixed songs for bands and artists in other genres such as Linkin Park and Morcheeba. Al stayed loyal to his old friends, continuing to produce for Dilated, Cypress Hill, Everlast (formerly of House of Pain) and Crazy Town. He also enjoys producing for lesser-known underground rappers, often giving them some of his best beats. In 2004, 11 years after his rapping career folded, The Alchemist returned with his long-awaited debut album, ""1st Infantry."" The album yielded the hit single ""Hold You Down"" (featuring Prodigy, Illa Ghee, and Nina Sky), which hit number ninety-five on the Billboard Hot 100 in 2005.

Alchemist was the official tour DJ for Eminem on his 2005 Anger Management 3 Tour, replacing the recently-ousted DJ Green Lantern. However on July 13, 2005, the tour bus carrying Eminem's entourage (including rapper Stat Quo as well as Alchemist) swerved off the road and turned over. Alchemist was treated for broken ribs and a collapsed lung.

The Alchemist is one of the music producers behind the video game Grand Theft Auto: Chinatown Wars released by Rockstar Games. He was also on Tim Westwood TV, when Eminem, Royce Da 5'9"" and Mr. Porter freestyled. During an interview with Worldwide Conspiracy Radio, The Alchemist revealed he would be dropping a 2-part project with fellow West Coast producer Oh No entitled Gangrene, the first to be released in July, the second in November, both on Decon. Alchemist was also the DJ for the Eminem set on the BBC1 chat-show Jonathan Ross on June 4, 2010.

Alchemist is Eminem's official DJ, since DJ Green Lantern departed from Shady Records in 2005 because of a dispute related to the feud of 50 Cent and Jadakiss. In 2006, Eminem released a collaboration album with Shady Records called Eminem Presents: The Re-Up. Since the Alchemist is his official DJ, he produced some of the tracks on the mixtape, as well as compiling the album in a mixtape fashion. On December 18, 2013, he was named the runner-up for Producer of the Year by HipHopDX. <a href=""https://www.last.fm/music/The+Alchemist"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
166,mgk,683496,17155271,"Colson Baker (born April 22, 1990), known professionally as Machine Gun Kelly or mgk, is an American musician, rapper, singer-songwriter and actor from  Ohio.  He is noted for his genre duality across alternative rock with hip hop. mgk released four mixtapes between 2007 and 2010 before signing with Bad Boy Records. He released his debut studio album Lace Up, in 2012, which peaked at number four on the US Billboard 200 and contained his breakout single ""Wild Boy"" (featuring Waka Flocka Flame). His second and third albums, General Admission (2015) and bloom (2017), achieved similar commercial success; the latter included the single ""Bad Things"" (with Camila Cabello), which peaked at number 4 on the Billboard Hot 100. His fourth album, Hotel Diablo (2019), included rap rock.

mgk released his fifth album, Tickets To My Downfall, in 2020; it marked a complete departure from hip hop and entry into pop punk. It debuted at number one on the Billboard 200, the only rock album to do so that year, and contained the single ""my ex's best friend (with blackbear)"", which reached number 20 on the Hot 100. He achieved similar commercial success with its follow up mainstream sellout (2022).

mgk had his first starring role in the romantic drama Beyond the Lights (2014), and since appeared in the techno-thriller Nerve (2016), the horror Bird Box (2018), the comedy Big Time Adolescence and portrayed Tommy Lee in the biopic The Dirt (both 2019).

Full Wikipedia article: https://en.wikipedia.org/wiki/Machine_Gun_Kelly_(musician)

Studio albums
Lace Up (2012)
General Admission (2015)
bloom (2017)
Hotel Diablo (2019)
Tickets To My Downfall (2020)
mainstream sellout (2022)

Deluxes Versions
Lace Up (Deluxe) (2012)
General Admission (Deluxe) (2015)
bloom (Deluxe) (2017)
Tickets To My Downfall (SOLD OUT Deluxe) (2020)
mainstream sellout (life in pink deluxe) (2022)
Hotel Diablo: Floor 13 Edition (2024)

Mixtapes and EP's
Stamp of Approval (2007)
Homecoming (2008)
100 Words and Running (2010)
Lace Up! (2010)
Rage Pack (2011)
Half Naked & Almost Famous - EP (2012)
EST 4 Life (2012)
Lace Up (The Prelude) (2012)
Black Flag (2013)
Fuck It (2015)
BINGE (2018)
lockdown sessions (2022)
genre : sadboy (2024) <a href=""https://www.last.fm/music/MGK"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
167,madd,16230,389901,"Hardstyle / Electronic artist from Poland  (not to be confused with The Madd)
https://soundcloud.com/hard_madd <a href=""https://www.last.fm/music/+noredirect/Madd"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
168,trap king,1015,14331,
169,22december,78912,1333867,
170,redimi2,19161,351641,"Nace el 3 de junio del 1979, en la cuidad de Santo Domingo, Republica Dominicana. Su verdadero nombre Willy González Cruz. En su crecimiento se desarrollo en las artes como el dibujo, danza, pintura y teatro. 
Llego a ser uno de los más brillantes estudiantes de su escuela primaria y ya a sus 12 años siente la inclinación por la música Rap. A sus 15 años este estilo de música se convierte en su favorita. Ya a los 17 y 18 años Willy pasaba la mayor parte de su tiempo en fiestas y discotecas, cantando, bailando Rap también sumergido en el mundo de las drogas; pero la historia cambio a finales del 1999 Willy (Redimi2) decide entregarle su vida al Señor Jesucristo. El cual obro en el, para los ojos de muchos esto fue un cambio increíble. Después de un buen tiempo lanza su primer disco: Combinación Mortal: el cual sobre pasó las 50,000 copias vendidas en la Republica Dominicana y a partir de esta disco decide llamarse REDIMI2. <a href=""https://www.last.fm/music/Redimi2"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
171,che,244925,19564376,"Chase Shaun Mitchell, known professionally as Che (alternatively known as Cheromani or cheRomani+), is an emerging talent in the American music scene, hailing from Atlanta, Georgia. Born on August 29, 2006, he has rapidly gained attention with his unique blend of genres and sounds that include trap, Southern hip hop, and Chicago drill. Che began his musical journey in 2020 under the alias “murkio!” and has since been active in reshaping the boundaries of contemporary music with his innovative approach and engaging releases.

Che's music is recognized for its melodic, pluggnb-infused style which stands out in the current SoundCloud new wave of music. His ability to craft infectious melodies and beats has not only captivated his audience but also set him apart as a potential future star in the rap genre. Some of his notable tracks include ""The Final Agenda,"" ""Agenda,"" and ""Euphoria,"" each showcasing his talent for storytelling and musical creativity.

Beyond his music, Che engages with his audience through social media platforms like TikTok, where his charisma and innovative musical pieces resonate with a broad audience, enhancing his presence in the digital music landscape. <a href=""https://www.last.fm/music/Che"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
172,wilmer roberts,1243,17707,
173,a boogie wit da hoodie,1166442,77739705,"Artist Julius Dubose (born December 6, 1995), known professionally as A Boogie wit da Hoodie, is an American rapper, and singer-songwriter. He released his debut studio album, The Bigger Artist, via Atlantic Records in 2017. Led by the Billboard Hot 100-top 20 single ""Drowning"" (featuring Kodak Black), the album was met with critical praise and peaked at number four on the Billboard 200.[2][3]

His second album, Hoodie SZN (2018), peaked atop the Billboard 200, while his third, Artist 2.0 (2020) peaked at number two; the albums were supported by his second and third top 20 singles, ""Look Back at It"" and ""Numbers"" (featuring Roddy Ricch, Gunna and London on da Track), respectively.[4][5] At the BET Awards 2018, Dubose won Best New Artist. His fourth album, Me vs. Myself (2022), peaked at number six on the Billboard 200 and received generally favorable reviews.

Dubose's stage name is derived from the character ""Ace Boogie"" from the 2002 film Paid in Full, and because he frequently wore hoodies, friends gave him the nickname ""A Boogie wit da Hoodie"".[6] <a href=""https://www.last.fm/music/A+BOOGIE+WIT+DA+HOODIE"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
174,7-toun,2372,23716,
