,artist,listeners,playcount,bio_content
46,24kgoldn,1019284,20448727,"Golden Landis Von Jones (born November 13, 2000 Ohio), known professionally as 24kGoldn, is an American rapper, singer, songwriter, and former child actor. He rose to fame with his 2019 single ""Valentino"", which peaked at number 92 on the Billboard Hot 100. It was certified platinum by the RIAA in April 2020. In July 2020, Golden released the single ""Mood"", featuring Puerto Rican rapper Iann Dior, which topped the Billboard Hot 100 and became the highest charting song of his career.

Golden's first music video, ""Trappers Anthem"", was released in 2017. In January 2019, he released the single ""Valentino"", which received over 100 million plays on Spotify. He received his first record deal through producer D. A. Doman. 24kGoldn got his big break through his 2019 ""high-energy"" single ""Valentino"". However, the rapper said in 2020 that ""those ['Valentino'] were recorded over a year ago and don't exactly reflect the person I have become since then"". Golden released his debut EP Dropped Outta College in November 2019, and he signed a record deal with Records, LLC and Columbia Records. In 2020, Golden gained further attention with single ""City of Angels"", which was officially released to US alternative radio on March 31, 2020; followed up in May 2020 with an official remix of the song by English singer-songwriter Yungblud. On May 20, 24kGoldn was featured on the remix of Olivia O'Brien's single ""Josslyn"".

On August 11, 2020, he was included on XXL's 2020 Freshman Class, placing in the 10th position after receiving the most fan votes. That same month, Golden's July 2020 single ""Mood"" featuring Iann Dior hit the charts due to its success on TikTok. It went on to peak at number one on the Billboard Hot 100.

24kGoldn's music ranges from a variety of genres, motivated by his need to ""never want[ing] to be constricted by one genre"". Regarding his style, he stated: ""depending on what song you listen to, my music can be described different ways"". He attributes his ""maturity and development"" to rapper Paypa Boy, who initially got him into recording music.

24kGoldn grew up in San Francisco, California and attended Lowell High School, a selective public school. As a child, 24kGoldn acted in commercials. Golden sang in the choir in middle school and high school, and, with that, the importance of music in his life grew with his ""own growth"". Before he realised he could do music professionally, he planned on becoming a hedge fund manager. Golden attended the University of Southern California where he joined the Beta-Sigma Chapter of Tau Kappa Epsilon fraternity, as a Spring 2019 initiate. He initially took a leave of absence from school to pursue his rap career. Golden stated that he was not anticipating ""that things were going to happen so fast when I came to USC"", and did not think he would finish University, but he wanted to round off the school year to further develop the relationships he made, stating his love for being on campus, and that being a student kept him ""grounded"". <a href=""https://www.last.fm/music/24kgoldn"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
47,tory lanez,1548119,98670893,"Tory Lanez was born Daystar Peterson on July 27th, 1992 to his father, Sonstar Peterson and his mother, Luella Peterson in Toronto, Canada. At the age of 11, Tory discovered that his mother was ill with a rare disease that affects  four in every one million people. With the devastating loss of his mother and the absence of this father who is an ordained minister, Tory was forced to provide for himself at the early age of fourteen. Although his dad was not present in his everyday life, once when he was 16 years old he offered 10K if Drake listened and didn't like his music, that's how much he believed in himself. Tory Lanez is currently serving 23 years in jail for the July 2020 shooting of fellow rapper Megan Thee Stallion in the foot. Tory's most recent project, Lost Cause, released on October 4, 2024. <a href=""https://www.last.fm/music/Tory+Lanez"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
48,eyedress,1755221,55857768,"Idris Vicuña (born May 28, 1990), professionally recognized as Eyedress, is a Filipino solo musician. Raised in the Philippines, particularly an area he described as a ""ghetto,"" Eyedress began playing the guitar at a young age. He and his family moved to Phoenix, Arizona, where he was introduced to punk music. At age 13, he and his family moved to Orange County, California. There he joined the crust punk band Liberal Underground as a bassist. He moved back to the Philippines at age 15 with his family. 

At age 20, he started composing music by making beats on his laptop and releasing them for free online. After gaining a small following from making beats, Eyedress was introduced to Filipino singer Skint Eastwood, and they collaborated on the song ""Biolumine"". The song earned him attention from a French label which pushed for him to make an album, which then earned him a record deal with Abeano Records, a subsidiary of XL Recordings. On December 2, 2013, he released his debut extended play Supernatural, which he recorded in his bedroom using FL Studio.

Eyedress released his debut mixtape, Hearing Colors, as a free digital download on April 11, 2014. He released his second EP, Egyptian Night Club to SoundCloud on July 27, 2014. In September 2014, he released the single ""Polo Tee"" as a tribute to American record producer DJ Rashad. He released his first mixtape after leaving XL Recordings, ""Shapeshifter"", in 2015.

He signed to Lex Records in 2016: releasing his debut studio album ""Manila Ice"" the following May. That was followed by ""Sensitive G"" in November 2018.

Eyedress relocated to Los Angeles from Manila and began recording new songs at his home in Silver Lake.

In late 2019 and early 2020, the first singles from Eyedress' third studio album Let's Skip to the Wedding were released. These included ""Jealous"" and ""Romantic Lover"" which became viral hits on TikTok. ""Jealous"" was certified gold in Australia, Canada, Poland and the USA in 2021, and platinum in the USA in March 2022. ""Romantic Lover"" was certified gold in the USA in April 2022. The album itself was delayed due to the COVID-19 pandemic and ""Let's Skip to the Wedding"" was finally released on August 7, 2020.

His next album, Mulholland Drive, was released on August 27, 2021. In September 2021, shortly after the album release, the first single from Mulholland Drive, ""Something About You"" went viral in the US with Rolling Stone citing the track as the fastest-rising song on American streaming services for the week ending September 23. In January 2022, Eyedress was ranked at number 35 on the Billboard Emerging Artists chart. ""Something About You"" was certified gold in the USA in May 2022. The album was nominated for Libera Award for Marketing Genius.

Eyedress teamed up with Filipino American artist named Zzzahara and announced their debut album together as The Simps. The album, Siblings, was released by Lex Records on February 14, 2022. The tracklist includes ""Tesla,"" the album's first track as wells as the songs ""Miss Fortunate"" from 2019 and ""On Fye"" from 2020. The two related over their Filipino background and shared taste in music. Zzzahara soon started playing guitar in the group thereafter.

In April, 2022 Eyedress played Coachella festival with his new band debuting new material from his forthcoming album his fifth studio, Full Time Lover.[24] The album was released on August 26, 2022. It the track list consists of 28 tracks of hip-hop, post-punk and shoegaze. Shortly after the album, Eyedress released a cover of Blur's ""Song 2"" and he featured on Nosaj Thing track ""Different Life"" from the album Continua.

On October, 5 2022 an Eyedress remix of Fly Anakin, Pink Siifu & Fousheé's track ""L's"" was released. The next day Eyedress performed live at Elsehwere in Brooklyn headlining a Lex Records event which also included performances by Pink Siifu and Fly Anakin.

A remix of Full Time Lover track ""House of Cards"" by Kevin Shields was released as part of the Lex-XX remix series on January 23, 2023. RCA Records released ""Flowers & Chocolate"", his first single for a major label with a music video directed by Eddie Huang on February 13. In March, the RIAA upgraded certification for ""Jealous"" to 2x Platinum and ""Romantic Lover"" to Platinum. <a href=""https://www.last.fm/music/Eyedress"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
49,tainy,578240,23419174,"Marcos Efraín Masís Fernández (San Juan, 9 de agosto de 1989), conocido artísticamente como Tainy, es un productor musical, compositor y DJ puertorriqueño.1

Sobresalió en el género cooperando en la producción Mas Flow 2, a la edad de quince años, y posteriormente junto a Luny Tunes en el álbum Mas Flow: Los Benjamins a la edad de diecisiete.​ En una lista realizada por Billboard en 2021, fue incluido dentro de los mejores diez productores del siglo XXI.

En una entrevista, Tainy afirmó que su carrera se puede definir en tres momentos cruciales, partiendo por el éxito del álbum Barrio Fino de Daddy Yankee, que lo motivó a producir canciones y le permitió conocer al dúo Wisin & Yandel; mientras que los otros casos ocurrieron durante sus trabajos con J Balvin (Vibras) y Bad Bunny (X100pre), donde pudo experimentar y participar más en la composición, usando guitarras y pistas de synth-pop.​ En otras entrevistas afirmó que las oportunidades dadas en álbumes como Más Flow 2 y Pa'l Mundo le ayudaron a ""poner su nombre en el mapa"". <a href=""https://www.last.fm/music/Tainy"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
50,joel corry,741119,10511204,"Joel Corry is a British DJ, producer and television personality. He rose to fame in 2019 with the release of his single ""Sorry"", with vocals by Hayley May, which reached number six on the UK Singles Chart. In 2020, Corry released the singles ""Lonely"" and ""Head & Heart."" <a href=""https://www.last.fm/music/Joel+Corry"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
51,boza,136187,1487675,
52,tones and i,800168,11056821,"Toni Watson, known professionally as Tones and I, is an Australian singer, songwriter, and record producer. Her breakout single, ""Dance Monkey"", was released in May 2019 and reached number one in over 30 countries.

In 2019, she broke the Australian record for the most weeks at number one on the ARIA Singles Chart by any artist with 16 weeks. By mid-January 2020, ""Dance Monkey"" had spent its 24th and final week at number one, beating Bing Crosby's all-time Australian record for his version of ""White Christmas"", which spent 22 weeks at the top in 1943.

""Dance Monkey"" was accredited 16×  platinum by ARIA for shipments of over 1,120,000 units, by mid-2021. Tones was the most awarded artist at the ARIA Music Awards of 2019, winning four of eight nominations. Tones and I released her debut extended play, The Kids Are Coming, on 30 August 2019, which peaked at number three in Australia, and top 10 in several countries. Her debut album, Welcome to the Madhouse, was released via Bad Batch on 16 July 2021. It debuted at number one on the ARIA Albums Chart. The album's lead single ""Fly Away"" peaked at number four in Australia and number 11 in the UK.

Toni Watson grew up in Mount Martha on the Mornington Peninsula to the south of Melbourne, in the Australian state of Victoria. Conflicting reports state she was born either in 1993 or in 2000. The artist prefers not to disclose her birth details, ""I never denied my age. I never lied about it. I just don't say anything now... Everything is wrong online.""

She explained choosing a music career: ""One day I was at the park with my family, all my cousins and stuff, in Frankston... We were all just singing a song and my aunty was like 'oh guys, she can actually hold a note.' I think that's the earliest memory of someone actually pointing me out as someone that has an ability to sing. I was probably like 7 years old."" The singer-songwriter had learned to play keyboards and drum pads while at secondary school.She started busking in Melbourne, while working in fashion retail at the Universal Store.

In 2009, as Toni Watson, she created a YouTube page and posted a cappella cover versions of songs. She performed local gigs and festivals, including the Let Go festival. Tones was the vocalist for a duo in 2014, and remembered: ""I started out singing in small pubs and bars in Mornington, I was singing along to a guitarist until I ended up branching out on my own."" She explained her shift to a solo career: ""I actually got made redundant from my retail job and with that money I bought an RC300 (loop station) and just started to try to figure it all out."" She busked ""up and down the east coast with her synthesizers and loop pedal, she has been building a loyal fanbase and captivating crowds with her genre-diverse style.""

In September 2017, the singer-songwriter travelled to Byron Bay in the Australian state of New South Wales to try busking there. At an early performance, she met Jackson Walkden-Brown who became her manager about a month later. Her busking success led to a greater commitment to a music career. The artist spent 2018 living between Walkden-Brown's home in the Gold Coast hinterland and in her van in Byron Bay, writing music and busking full-time. Later that year she won the Battle of the Buskers at Buskers by the Creek. <a href=""https://www.last.fm/music/Tones+And+I"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
53,lykke li,2693705,81885675,"Li Lykke Timotej Zachrisson (born on March 18, 1986) is a Swedish singer, songwriter and model from Stockholm. She is known for her blend of indie pop, dream pop, and electronic music. She grew up in a creatively and musically supportive environment; her mother, Kärsti Stiege, was a photographer and former member of the band Tant Strul, while her father, Johan Zachrisson, was a musician in the Swedish reggae/progg band Dag Vag. Her brother, Zacharias Zachrisson, also pursued a music career. The family moved frequently, living in Stockholm, Portugal, Nepal, and India, which exposed her to a variety of cultural and musical influences from a young age. These experiences would later inform her music style and creative outlook.

At 19, Lykke Li spent several months in Brooklyn, New York, immersing herself in the local music scene before returning to Sweden. She went back to Brooklyn two years later at age 21 to record her debut album, Youth Novels, which was released in Sweden on January 30, 2008. Produced by Björn Yttling of the band Peter Bjorn and John along with Lasse Mårtén, Youth Novels gained international acclaim for its confessional lyrics and minimalistic production. It was released in the United Kingdom and Ireland in June 2008 and in the United States on August 19. Her single ""Little Bit"" from the album captured widespread attention, gaining praise from the indie community and the music site Stereogum, which described her style as a blend of soul, electro, and “powdered-sugar pop.”

Building on the success of her debut, Lykke Li continued to release music that explored themes of love, heartache, and introspection. Her follow-up albums, Wounded Rhymes in 2011 and I Never Learn in 2014, showcased a more mature, emotionally charged sound, with Wounded Rhymes earning her two Swedish Grammy Awards for Artist of the Year and Album of the Year in 2012. Alongside her solo career, she collaborated with prominent artists like Kleerup and Röyksopp, lending her vocals to the tracks ""Until We Bleed,"" ""Miss It So Much,"" and ""Were You Ever Wanted."" Her growing popularity led to notable appearances on shows like Conan and Skavlan in early 2011, helping her reach an even broader audience.

In 2016, Lykke Li co-founded the band LIV alongside members of Miike Snow and Peter Bjorn and John, further expanding her creative pursuits. Two years later, she released her fourth album, So Sad So Sexy (2018), marking a shift towards a more mainstream pop sound infused with late-2010s production influences. Her 2022 album, Eyeye, saw her return to a more introspective and sonically experimental approach, once again showcasing her characteristic blend of melancholic lyrics and innovative production. Over her career, Lykke Li has built a reputation for her sensuous, ethereal vocals and innovative musical style, solidifying her place as a significant figure in contemporary indie pop and electronic music. <a href=""https://www.last.fm/music/Lykke+Li"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
54,rim'k,57442,1155328,"Rim'K, real name Abdelkarim Brahmi-Benalla, was born on June 21, 1978 in Vitry-sur-Seine (Val-de-Marne). He grew up in Vitry-sur-Seine, alongside his parents from Algeria. At the age of 12, he entered the recording studio for the first time.

In 1994, he founded, with AP and Mokobé , the group 113 , of which he is the leader. This number represents the number of the building of their Camille Groult city in Vitry-sur-Seine, where they all come from. In the group, he borrows the stage name Rim'K and uses his art to “fight the demonization of the North African community living in France. » The success of 113 also contributed to the emergence of several artists from the K'1 Fry Mafia , a collective of which they were part.

Rim'K launched his solo career with his first album L'Enfant du pays , published on 22 mars 2004 , in which he talks a lot about the country and region of his parents. Several singles will be taken from this album, including Boozillé and Rachid System with singer Chaba Zahouania. He is also popular for one of his tracks, Tonton du bled , on the album Les Princes de la ville . With one of his associates, Mooch, Rim'K founded the production company Frenesik which notably composed songs for 113 , the Mafia K'1 Fry and Intouchable . He collaborated with Reda Taliani for the film music of Il was once in the Oued and composed with Mooch almost all of the music for the film.

In 2024, he performed 'King' live for the 2024 Paris Olympics.

https://lerapcetaitmieuxavant.fr/2018/05/rim-k.html <a href=""https://www.last.fm/music/Rim%27K"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
55,pinkpantheress,2131207,161298170,"Victoria Beverly Walker, better known by her stage name PinkPantheress is an English singer, songwriter, and record producer from Bath, England, born to a Kenyan mother, who works as a carer, and an English father, who works as an academic and is based in the United States. In her early teens, she was the lead singer in a My Chemical Romance cover band, and performed with them for the first time at a school fête. While attending secondary school in Kent, she started writing music to help a friend before eventually writing music on her own. At age 17, she began using GarageBand to produce instrumentals for her friend, fellow singer MaZz, and she later used GarageBand to record many of her early songs under the pseudonym ""Vbw"". Her moniker is derived from the Pink Panther, an animated character from the popular franchise of the same name.

Drawing from various influences, such as pop-punk, K-pop, and UK dance music, her music blends elements of disco, garage, house, lo-fi, neo-soul, pop, and R&B. Her lyrical inspiration is Lily Allen.

In January 2021, her single ""Pain"" gained attention on TikTok and peaked at number 35 on the UK Singles Chart. Her breakout single ""Break It Off"" also went viral on TikTok, and she was subsequently signed to Parlophone Records and Elektra Records. She released her song ""Passion"" in February 2021. After a snippet of her song ""Just for Me"" went viral, she released it in August 2021. It peaked at number 27 on the UK Singles Chart, making it her second top-40 and her highest entry on the chart.  A music video for the song was released in September 2021 and co-directed by PinkPantheress. In early October 2021, she announced the release date and title of her debut mixtape, to hell with it. Her song ""I must apologise"" was also released in October 2021. ""to hell with it"" was released on October 15, 2021 through Parlophone and Elektra Records.

In December 2022, PinkPantheress dropped her extended play ""Take Me Home"". It featured the singles ""Boy's a liar"" and ""Do you miss me?"", which both released a month prior. In February 2023, she released a remix to ""Boy's a liar Pt. 2"" with American rapper Ice Spice. <a href=""https://www.last.fm/music/pinkpantheress"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
56,1da banton,92866,885331,"Godson Ominibie Epelle (born July 24, 1994) known with the stage name as 1da Banton, is a Nigerian dance-hall singer, songwriter and producer. He came to prominence for his first EP, 1da Banton. He gained more exposure with the release of his hit single “No Wahala” <a href=""https://www.last.fm/music/1da+Banton"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
57,lagos,97463,1901256,"LAGOS es un dueto venezolano formado por Luis Jiménez y Mr. A on the Beat (Agustín Zubillaga), quienes han sido a lo largo de más de 10 años productores y compositores para muchos artistas latinoamericanos.  

ACERCA DE LAGOS

Luis Jiménez tiene una carrera de más de 10 años en la industria musical como músico, productor, compositor y artista. Compositor y productor de canciones para Los Mesoneros, Jorge Blanco, Samo, Camilo Séptimo, Arawato, Ruby Tates, Danna Paola, Lasso, Javiera Mena, Maite Perroni, entre muchos más.  

Agustín Zubillaga, mejor conocido como Mr. A on the Beat, lleva 20 años en la industria musical, compositor y productor de canciones para artistas como Paty Cantú, Danna Paola, Ventino, Lasso, Jorge Blanco, Maite Perroni, ATL, Corina Smith, entre otros, siendo uno de los productores más reconocidos de Venezuela y México. Es además co-director de los videos de LAGOS. <a href=""https://www.last.fm/music/Lagos"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
58,onerepublic,3886219,114683907,"OneRepublic are an American pop-rock band formed in Colorado Springs, Colorado, in 2002. The lineup currently consists of Ryan Tedder (lead vocals, piano), Zach Filkins (lead guitar, viola), Drew Brown (rhythm guitar), Brent Kutzle (bass, cello), Eddie Fisher (drums), and Brian Willett (keyboards, violin).

The band achieved its first commercial success on Myspace as an unsigned act. In late 2002, after OneRepublic played shows throughout the Los Angeles area, several record labels approached the band with interest, but the band signed with Velvet Hammer, an imprint of Columbia Records. They made their first album with producer Greg Wells during the summer and fall of 2005 at his studio, Rocket Carousel, in Culver City, California. The album was scheduled for release on June 6, 2006, but the group was dropped by Columbia two months before the album was released. The lead single of that album, ""Apologize"", was released on April 30, 2006, on Myspace, eventually reaching number one on the Myspace charts.

In 2007, OneRepublic released their debut album, Dreaming Out Loud. Their lead single, ""Apologize"", was remixed by Timbaland, becoming a huge international success, reaching number one in sixteen countries and subsequently earning them a Grammy Award nomination. The second single, ""Stop and Stare"", mirrored its predecessor's success. The album was later certified Platinum by the Recording Industry Association of America (RIAA). The band's second album, Waking Up (2009), produced the singles ""All the Right Moves"", ""Secrets"", ""Marchin On"", and ""Good Life"", with the last reaching the top ten of the US Billboard Hot 100.

OneRepublic's third album, Native (2013), became the band's first top ten album on the Billboard 200, and highest-charting album to date, charting at number four. The lead single, ""If I Lose Myself"", charted within the top ten in several countries, while the album's third single, ""Counting Stars"", became the band's most successful single in recent years, obtaining top-five placements in Australia, Canada, Germany, Ireland, New Zealand, the US, and the UK. This marks their highest-charting single in the United Kingdom to date. It also peaked at number 2 on the US Billboard Hot 100, matching the group's highest peak of ""Apologize"" in 2007.

On October 7, 2016, OneRepublic released Oh My My, their fourth studio album, featuring several collaborators, including Cassius, Peter Gabriel, and Santigold. Preceded by the singles ""Wherever I Go"", released on May 13, 2016, and ""Kids"", released on August 12, 2016, it was recognized as a change in their sound from previous albums by critics and by the band. In 2017, the band released the singles ""No Vacancy"", ""Truth to Power"", ""Stranger Things"" with Kygo and ""Rich Love"" with Seeb. Their fifth studio album, Human, was released in 2021. The band has sold approximately over 16 million records worldwide.

On November 1, 2021, OneRepublic released the song ""Sunshine"". The song is used as the theme song to the 2021 film Clifford the Big Red Dog.

In February 2022, OneRepublic released the song ""West Coast"". The song is the lead single from OneRepublic’s upcoming sixth studio album. The song is an ode to the American state of California and evokes classic 1960s California sounds, stemming from groups such as The Beach Boys and The Mamas and the Papas, along with inspiration from Gorillaz. It has been both a band favorite and a fan favorite for a long time, and it ultimately became a tone-setter for their sixth studio effort. They first started working on “West Coast” during the production process of their 2016 album, Oh My My, but ended up shelving it for later. An earlier version of the song was used for U2’s 2017 hit, “Summer of Love,” which actually turned the original demo into an anti-war track.

After years of anticipation and re-tooling, the final version of “West Coast” was officially made public on February 25, 2022.

On April 1, 2022, OneRepublic released ""You Were Loved"" as a single with DJ and producer Gryffin. On May 13, 2022, the band released ""I Ain't Worried"", the second single from the soundtrack for the film Top Gun: Maverick. It will also be featured on their upcoming sixth studio album which is rumored to be released by the end of the summer. On January 31, 2023, Ryan Tedder confirmed in The Great Creators with Guy Raz that he will upload song teasers on social media, and let the public choose the next single.

OneRepublic's varied style of music has been described by Ryan Tedder: ""We're no respecter of genre. If it's a good song or a good artist whether rock, pop, indie or hip hop, they've probably influenced us on some level... nothing's new under the sun, we're a sum of a bunch of parts."" Specific artists whom OneRepublic has cited as influences include Wolfgang Amadeus Mozart, the Beatles, U2, M83, and Prince.

OneRepublic has won several music awards and landed many nominations, including for American Music Awards, Billboard Music Awards, World Music Awards, and Grammy Awards. Separately, lead singer Ryan Tedder has won three Grammy Awards due to his songwriting credits for Adele and Taylor Swift. <a href=""https://www.last.fm/music/OneRepublic"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
59,lisa,1434902,80103400,"There are at least eight known artists with the name ""Lisa"": two are from Japan, one from Thailand who based in South Korea, one from France, two from Holland, one from USA, and one from Italy. 

1) Risa Oribe (織部里沙 Oribe Risa, born June 24, 1987), better known by her stage name LiSA  is a Japanese singer signed to Aniplex under Sony Music Artists. Her stage name is an acronym for 'Love is Same All', a band she formed in 2008. She is known for her works as the vocalist of the second generation of Girls Dead Monster (Girls Dead Monster Starring Lisa), which gained popularity through the anime Angel Beats!. In 2011, she made her solo debut with the album Letters to U. Her single oath sign was used as the opening for the 2011 anime, Fate/Zero. Her next single, Crossing Field, was used as the opening theme to the 2012 anime Sword Art Online.

2) Lalisa Manoban (ลลิษา มโนบาล; born Pranpriya Manoban (ปราณปรียา มโนบาล) on March 27, 1997), better known by the mononym Lisa (리사), is a Thai rapper, singer, and dancer based in South Korea. She is the youngest member of the South Korean girl group BLACKPINK formed under YG Entertainment. She made her solo debut on September 10, 2021, with the single album LALISA.

3) Lisa Hordijk: winner of X-Factor Holland 2009. Her first single is a cover of Leonard Cohen's Hallelujah.
She now goes by the artist name Lisa Lois. Update your artist tags appropriately.

4) Lisa is also a young French singer, promoted by Mylène Farmer. She is the performer of the song ""Drole de creepie"", produced and written by Laurent Boutonnat, with lyrics written by Mylène Farmer. Her video has also released, in which she dances as a ballerina in a dark, spider-inspired costume. There is also a cartoon associated with the song. ""Drole de creepie"" is the leading single of a cartoon Growing Up Creepie.

5) Lisa is a disco artist during the 80's. Her real name is Lisa Fredenthal-Lee  and some of her biggest hits are ""Rocket To Your Heart"" and ""Jump Shout"".

6) Elizabeth Sakura Narita (born 26 October 1974 in Tokyo, Japan) is a Japanese-Colombian singer and producer better known as just LISA. In 1999 she formed together with VERBAL and Taku Takahashi the Japanese urban contemporary group m-flo. The group signed a record deal with the avex group's imprint Rhythm Zone and released their debut EP, ""the tripod e.p."", on 7 July 1999. The group released 5 albums, 1 EP and 11 singles before LISA left m-flo in the spring of 2002, citing artistic differences. She has since resumed a solo career on Rhythm Zone, with limited success. She rejoined the band for a collaboration, ""TRIPOD BABY"", on their album BEAT SPACE NINE in 2005. ""TRIPOD BABY"" was also remixed by m-flo the same year to be used as a promotional song for the video game Shadow the Hedgehog. LISA release her 5th album, ELIZABETH, on 2006-10-25. Prior to joining m-flo she had performed the opening theme song, Sea of the Stars (SEA OF THE STARS(ビデオバージョン)), of the anime Legend of Galactic Heroes, the track was included on the anime's soundtrack album, 銀河英雄伝説 CD-BOX 銀河帝国SIDE.

LISA frequently writes, produces and records with other Japanese artists such as Kumi Koda, Heartsdales and Tokyo Ska Paradise Orchestra. She lists Whitney Houston, Aretha Franklin, Donna Summer and Aaliyah as some of her favourite artists, and Cyndi Lauper, Madonna and Whitney Houston as some of her influences. Her hobbies are music and drawing, and she claims to be a good volleyball player.

7) Lisa Boray (real name: Lisa Schulte Nordholt) is a Dutch singer who had some (disco) hits (Break It Out, Tonight) in the early 80's. Has a long list of backing vocals work. Is a vocal coach now.

8) Lisa (real name: Annalisa Panetta) is an Italian pop singer best known for her hit ballad ""Sempre"" which won 3rd place at the Sanremo Festival in 1998. <a href=""https://www.last.fm/music/Lisa"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
60,enrique iglesias,2316857,42076854,"Enrique Miguel Iglesias Preysler (born 8 May 1975) is a Spanish singer and songwriter. He started his recording career in the mid-1990s on the Mexican label Fonovisa and became the bestselling Spanish-language act of the decade. By the turn of the millennium, he made a successful crossover into the mainstream English-language market. He signed a multi-album deal with Universal Music Group for US$68 million with Universal Music Latino to release his Spanish albums and Interscope Records to release English albums.

In 2010, Iglesias parted with Interscope Records and signed with another Universal Music Group label, Republic Records, to release bilingual albums. In 2015, he parted ways with Universal Music Group after being there for over a decade. He signed with Sony Music and his subsequent albums were to be released by Sony Music Latin in Spanish and RCA Records in English.

Iglesias is one of the best-selling Latin music artists with estimated sales of over 70 million records worldwide. He has had five Billboard Hot 100 top five singles, including two number-ones. Iglesias holds the record for the most number-one songs on the Billboard Hot Latin Songs chart with 27 songs and the Latin Pop Airplay chart with 24 songs. Iglesias holds the number-one position on the Greatest of All-Latin Artists charts and in October 2022 he was honored with the Top Latin Artist of All Time at the Latin Billboard Awards. Iglesias also has 14 number-ones on Billboard's Dance charts, more than any other male artist. He has earned the honorific title King of Latin Pop. In December 2016, Billboard magazine named him the 14th most successful and top male dance club artist of all time.

Studio albums
Enrique Iglesias (1995)
Vivir (1997)
Cosas del Amor (1998)
Enrique (1999)
Escape (2001)
Quizás (2002)
7 (2003)
Insomniac (2007)
Euphoria (2010)
Sex and Love (2014)
Final (Vol. 1) (2021) <a href=""https://www.last.fm/music/Enrique+Iglesias"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
61,gayle,688317,7750701,"Taylor Gayle Rutherford, known professionally as GAYLE, is an American singer-songwriter. After signing with Atlantic Records, she released the single ""abcdefu"" in 2021, which has charted worldwide and reached number one in the United Kingdom and Ireland.

GAYLE was born on June 10, 2004, in Dallas, Texas, United States. She is of Scottish descent. She started singing when she was seven and eventually moved to Nashville, Tennessee to pursue a musical career.  After releasing several self-produced singles, she was discovered by former American Idol judge and Arthouse music publisher Kara DioGuardi and was signed to Atlantic Records.

Describing her musical style, she has said: ""I write passive aggressive pop songs."" Her influences include Aretha Franklin, Nina Simone and Adele. <a href=""https://www.last.fm/music/Gayle"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
