,artist,listeners,playcount,bio_content
133,the reytons,186054,2920472,"The Reytons are an alternative rock band from Sheffield, South Yorkshire, United Kingdom, bustling with working man grit and no bulls**t ideals. 

They have released four EPs thus far: It Was All So Monotonous (2017), Kids Off The Estate (2017), Alcopops & Charity Shops (2018) and May Seriously Harm You And Others Around You (2021). <a href=""https://www.last.fm/music/The+Reytons"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
134,adventure time,651799,18055763,"There are two artists for this tag:

1. An animated series from the United States. 

2. Adventure Time cut and paste and re-cut to taste. Their hopped up polyrhythms give majorettes and marionettes a reason to dance. This mission is fun for all so let's make the action happen. Adventure Time is Daedelus and Frosty.  Signed to Plug Research. <a href=""https://www.last.fm/music/Adventure+Time"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
135,yumi zouma,365386,6664616,"Yumi Zouma are a New Zealand alternative pop band from Christchurch, Canterbury. The band consists of Christie Simpson (vocals, keyboards), Josh Burgess (guitar, bass guitar, vocals, keyboards), Charlie Ryder (guitar, bass guitar, keyboards), and Olivia Campion (drums). The band's name is an amalgamation of the two friends that encouraged the group to start writing together.

The group's origins trace back to their history of playing concerts together in Christchurch. However, the band did not begin writing music together until multiple members moved abroad and began collaborating over email following the events of the Christchurch earthquake. This early material gained attention within the musical blogosphere and encouraged American label Cascine to sign the band before they had played live or held a band practice.

Between 2014 and 2015, the group released two EPs (EP I, EP II). The band's debut album Yoncalla was released in 2016, including the singles ""Keep It Close To Me"" and ""Barricade (Matter Of Fact)"". In 2017, the band released their second album, Willowbank, and the singles ""December"", ""Depths (Pt. I)"", and ""Half Hour"". EP III was released in 2018, including the singles ""In Camera"" and ""Crush (It's Late Just Stay)"". In 2020, the band signed to labels Polyvinyl Record Co. and Inertia Music, and released their third album Truth or Consequences, which featured the singles ""Right Track / Wrong Man"", ""Cool For A Second"", ""Southwark"", ""Lonely After"", and ""Sage"".

Founded by Burgess, Ryder, and vocalist Kim Pflaum, the group began writing music using file-sharing services when Burgess left New Zealand to work at New York-based record label Captured Tracks. The band's first release, EP I, debuted in early 2014, after the single A Long Walk Home For Parted Lovers appeared on several blogs before being quickly taken down. The band was positively reviewed by Pitchfork and profiled by The Guardian, leading to the group signing with Brooklyn-based record label Cascine. In mid-2014, the band began playing live, touring with singer Lorde, and collaborating with other acts, such as the Swedish band Air France. Guitarist Sam Perry[ and vocalist Christie Simpson joined the group in 2015, while Pflaum left and started the solo project Madeira (later renamed Laumė). The band released a second EP, EP II, in early 2015, and proceeded to tour extensively throughout Europe, Asia, and North America, with the likes of Jamie xx and Lower Dens.

The band quickly released their first full-length album, Yoncalla, the following year. As opposed to the long-distance writing of the band's earlier releases, Yoncalla consisted of material that had been finished during tours for EP II. The majority of the album's final material was recorded in Paris, France, following an American tour that stopped by the city of Yoncalla, Oregon. The band produced the album at electronic musician Philippe Zdar's Motorbass studio in Paris, enabling them to achieve a sound more akin to classic synth-pop than their previous records.

After a year of heavy touring in support of Yoncalla, the band traveled home to record in New Zealand for the first time. A limited edition cover of the Oasis album (What's The Story) Morning Glory? was distributed on vinyl in early 2017, before the release of the band's second album, Willowbank, in October. The sessions for Willowbank marked the first time that the group had worked together in a professional studio, with the band initially questioning whether they should ""all move into separate rooms"" to recreate the remote songwriting process from previous records. However, the sessions allowed for stronger collaboration and more organic instrumentation compared to earlier material, leading to jazz musician Olivia Campion joining the band as a live drummer. The lead single ""Depths (Pt. I)"" became a success on streaming platforms, and was accompanied by a video created by illustrator Frances Haszard. Following the completion of touring for Willowbank, Perry left the band in order to concentrate on his Serbia-based musical project DOG Power.

In wake of the departure of Perry, the remaining four members of the band proceeded to return to the methods of long-distance writing that had inspired their earlier material. This process led to the creation of a third EP, released in October 2018. A video for the lead single ""In Camera"" was released in early 2019, directed by Pavel Brenner. A video for the second single ""Crush (It's Late, Just Stay)"" was also released in 2019, directed by Robbie Barnett.

After signing to Polyvinyl and Inertia Records, Yumi Zouma released their third studio album Truth or Consequences on March 13, 2020. The album features the singles ""Right Track / Wrong Man"", ""Cool For A Second"", ""Southwark"", ""Lonely After"", and ""Sage"". Along with the album, Yumi Zouma is set to release a unique line of merchandise which includes a candle, bandana, and enamel pin. The band announced a reimagined edition of the album named Truth or Consequences - Alternate Versions, which was released in October 2020.

On March 18, 2022, their fourth full-length release Present Tense was recorded remotely with some in-studio sessions in Los Angeles, London, Florence, New York, and New Zealand due to the COVID-19 pandemic. <a href=""https://www.last.fm/music/Yumi+Zouma"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
136,kaytranada,1234517,53860962,"Kaytranada (stylized as KAYTRANADA, sometimes shortened as KAYTRA) is Haitian-Canadian music producer, rapper and singer Louis Kevin Celestin (born August 25, 1992). Celestin rose to prominence after releasing a series of mixtapes, remixes, and original music projects beginning in 2010 under the alias Kaytradamus. By 2013, and under the moniker Kaytranada, he began gaining wider recognition and, the following year, signed a deal with XL Recordings, with whom he released his debut studio album, 99.9%, in 2016. In 2019, he released its follow-up, Bubba, for which he won two Grammy Awards including Best Dance/Electronic Album. Celestin is one half of the hip hop duo The Celestics, along with his brother Lou Phelps. 

Kaytranada arrived during the early 2010s with ear-perking remixes and an array of sounds that veered from J Dilla-inspired hip-hop beats to distinctly woozy house grooves. Numerous commissioned works and short-form solo releases led to his debut album, 99.9%—which went on to win the 2016 Polaris Music Prize and the 2017 Juno Award for Electronic Album of the Year. After signing to major-label RCA, the Haitian-Canadian released his second album, Bubba.   

Kaytranada has worked with a wide array of artists including Anderson .Paak, Kendrick Lamar, Chance the Rapper, Robert Glasper, Lauren Faith, Mick Jenkins, GoldLink, Snoop Dogg, Freddie Gibbs, and Alicia Keys. His 2016 debut album, 99.9% features guest appearances from Phonte, Craig David, Vic Mensa, Little Dragon, and more. Bubba, his second album, was released the following December with Pharrell, Kali Uchis, and Masego among the contributors—and has won the young producer two Grammys at the 2021 Grammy Awards. <a href=""https://www.last.fm/music/Kaytranada"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
137,lovelytheband,470849,6914966,"lovelytheband is an indie pop band that formed in 2016 in West Hollywood, California. The band started with Mitchy Collins (formerly of Oh Honey), producer Christian Medice, guitarist Jordan Greenwald and drummer Sam Price. Signing with Another Century Records, lovelytheband released their debut EP, Everything I Could, in September 2017 and joined Vance Joy and AWOLNATION on tour.

The band released its debut single ""Broken"" in July 2017, which became a #1 hit on Billboard's Alternative Songs chart in Spring 2018.  On August 3, 2018, lovelytheband released their debut album ""Finding It Hard to Smile"". <a href=""https://www.last.fm/music/lovelytheband"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
138,blood orange,1435760,63858018,"Blood Orange is an alias of Devonté Hynes also known as Lightspeed Champion and member of the now defunct Test Icicles. His first release under the 'Blood Orange'  moniker was in June 2009 via his personal blog.

'Said No' and 'Champagne Coast' appeared as a ltd. 7"" bonus disc for the fourth release on Rise's album of the month club. 500 copies pressed on orange-coloured vinyl. 'Sutphin Boulevard' was the first release through Domino Recording Co., the label that would release the first album offering, 'Coastal Grooves', on  August 8th 2011. <a href=""https://www.last.fm/music/Blood+Orange"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
139,car seat headrest,1117063,128336058,"Car Seat Headrest is an American indie rock band formed in Leesburg, Virginia, and currently located in Seattle, Washington. The band consists of Will Toledo (vocals, guitar, piano, and synthesizers), Ethan Ives (guitar, bass, backing vocals), Seth Dalby (bass), and Andrew Katz (drums, percussion).

Beginning as a solo recording project by Toledo in 2010, Car Seat Headrest self-released 12 albums on the music platform Bandcamp, before signing to Matador Records in 2015. Car Seat Headrest would begin touring as a full band the following year.

History
2010–2014: Lo-fi and solo releases, from 1 to How to Leave Town
Car Seat Headrest began as the solo project of singer/songwriter and multi-instrumentalist Will Toledo (born William Barnes) shortly after he graduated high school. Toledo had previously released music under the alias Nervous Young Men, but after struggling to establish an audience, he decided to change tactics, choosing to try and release more experimental songs anonymously. Toledo chose the name ""Car Seat Headrest"" as he would often record the vocals to his early albums in the back seat of his car for privacy.

Throughout the summer of 2010, Toledo released his first four albums under the Car Seat Headrest name: 1, 2, 3, and 4. 1 and 2 incorporated less traditional song structures, with stream-of-consciousness lyrics, whereas 3 and 4 would begin to cement his lo-fi indie rock style. Following the numbered albums, Toledo began attending classes at Virginia Commonwealth University, releasing the Sunburned Shirts EP during his first semester. The Sunburned Shirts EP would later be partially combined with his fifth LP, 5, to create his first titled album, My Back Is Killing Me Baby, released in March 2011. Songs culled from 5 would later appear on the b-sides compilation album Little Pieces of Paper with ""No"" Written on Them.

After a difficult and lonely semester at VCU, Toledo transferred to the College of William & Mary, where he would release his next project, Twin Fantasy, a concept album centered on a relationship he was in at the time. Twin Fantasy would later be followed up by 2012's Monomania and Starving While Living EP.

Around this time, Toledo began performing live shows with fellow students Katie Wood, Austin Ruhf, and Christian Northover, recording and releasing a short live album in July 2013 entitled Live at WCWM: Car Seat Headrest at the university's studio. Toledo would release his next project the following month; a two-hour long double album entitled Nervous Young Man. Three of the songs, and the title of the album, were taken from his original project, Nervous Young Men, but had been heavily reworked and re-recorded. Released alongside Nervous Young Man, for those who paid $5 or more, was the outtakes compilation album Disjecta Membra.

Toledo's final solo release was 2014's How to Leave Town, an hour long EP with heavy electronic instrumentation and more ambitious song structures.

2015–2017: Matador Records, Teens of Style and Teens of Denial
Ethan Ives.
In September 2015, Car Seat Headrest announced on Facebook that he had signed an album deal with Matador Records. Toledo, who had recently graduated and moved to Seattle, recruited bassist Jacob Bloom and drummer Andrew Katz through Craigslist to record and tour his next album. In October 2015, Car Seat Headrest released the compilation album Teens of Style, their first to not be self-released exclusively via Bandcamp. Shortly after the album's release, Bloom left the group to attend medical school, and was replaced by bassist Ethan Ives.

Ives played bass throughout most of the recordings for the band's following release, but would later switch to guitar and other instruments, with Seth Dalby taking over on bass. Ives and Dalby were later cemented in these positions during live shows and future releases. The new album, created with traditional studio processes, Teens of Denial, was released on May 20, 2016. The album received universal acclaim, and brought the band a new wave of popularity.

In 2017, Car Seat Headrest released an alternate mix of their single, ""War Is Coming (If You Want It)"" through Bandcamp for one day, with profits going to the Transgender Law Center. The original mix of the track was released ten days later.

On December 13, 2017, the band released a re-recorded version of ""Beach Life-In-Death"", the second track on Twin Fantasy, through Spotify without prior announcement. This sparked fan rumors that the album would be re-recorded and released the following year. On December 27, 2017, an Amazon listing detailing a re-recorded version of Twin Fantasy was found by fans, and subsequently uploaded to the Car Seat Headrest subreddit. This was followed up by a listing on SRCVinyl.com with the date February 16, 2018. 

2018–2019: Twin Fantasy (Face to Face) and Commit Yourself Completely
On January 9, 2018, Matador Records formally announced the release of the re-recording, entitled Twin Fantasy (Face to Face), alongside a re-release of the original album. Twin Fantasy (Face to Face) was released via Matador on February 16. The original, which has been re-titled Twin Fantasy (Mirror to Mirror), was released on vinyl as a part of Record Store Day on April 21. On February 15, 2018, the band released a cover of ""Fallen Horses"" by Smash Mouth, who returned the favor by covering ""Something Soon"". Around the same time, they began touring with fellow Seattle-based band, Naked Giants, as a part of the group's expanded live lineup.

In August 2018, when asked about new material, Toledo confirmed that he was “demoing out stuff in Ableton,” adding “there might be some stuff that surprises people who only know us as a rock band, but I don’t think it will come as a surprise to people who are checking out all the deep cuts.” In January 2019, Andrew Katz confirmed the band was recording new music through a video uploaded on Instagram.

Following the tease of new music, the band began experimenting with new material at various live shows in December 2018, debuting the tracks ""Weightlifters"", ""Hollywood"", ""Stop Lying To Me"", and ""You Know There's Someone Out There"", soon followed by ""Can't Cool Me Down"" in February and March 2019 performances. All were officially released on the next album except for ""Stop Lying To Me"" and ""You Know There's Someone Out There"".

On June 12, 2019, Car Seat Headrest announced a new live album titled Commit Yourself Completely, featuring official recordings of performances from the Twin Fantasy tour from 2018. It was released the following week on June 17.

2020–present: Making a Door Less Open
On February 26, 2020, Car Seat Headrest announced their first studio album consisting of wholly new material since 2016's Teens of Denial, Making a Door Less Open. This announcement coincided with the release of ""Can't Cool Me Down"", the first single and second track off the album, and a release date of May 1, 2020. It marks a stylistic divergence from previous material, Toledo describing the album as containing elements of EDM, hip hop, futurism, doo-wop, soul and rock and roll. Three more singles were released to promote the album between March and April of that year: ""Martin"", ""Hollywood"" and ""There Must Be More Than Blood"". The release also coincided with the introduction of Trait, an alternative persona of Toledo's, featured prominently wearing a modified gas mask with blinking LED lights for eyes. The character had originally been created for the group's ""comedic"" side project, 1 Trait Danger, featuring Toledo alongside drummer Andrew Katz.

Making a Door Less Open was released with three separate versions across different formats: vinyl, CD and streaming, each with variations in track-list and specific musical elements. The album received a mixed reaction from fans, which pointed out the many divergences from the band's previous works, but received an overall score of 77 on review aggregate site Metacritic. Toledo noted that he and the band were working on a companion album for their latest release, while also looking for ways to improve the Trait mask to incorporate it into live performances.

Style
AllMusic biographer Mark Deming wrote that Car Seat Headrest created ""moody and introspective lo-fi pop tunes that are melodic but structurally ambitious at once."" Writing for Pitchfork, Jeremy Gordon stated that on Teens of Denial, ""Will Toledo reaffirms that he is ahead of the pack as an imaginative singer-songwriter, capable of crafting dynamic indie rock."" Ian Cohen of Pitchfork also described Toledo's music as ""dense, confounding music that most often captures the giddy thrill of having access to recording equipment, of finally put a sound to the voice in your head.""

Car Seat Headrest's influences include Radiohead, Pink Floyd, the Beatles, the Beach Boys, Daniel Johnston, Destroyer, Kendrick Lamar, Frank Ocean, Leonard Cohen, of Montreal, Modest Mouse, Neutral Milk Hotel, Sufjan Stevens, Swans, They Might Be Giants, Why?, R.E.M., the Who, Nirvana, the Blackout, Neil Diamond, William Onyeabor, the Clash, the Cars, James Brown, DEVO, Queen, Rod Stewart, and Green Day. <a href=""https://www.last.fm/music/Car+Seat+Headrest"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
140,toby fox,887649,78086573,"Toby Fox is the developer and composer behind the 2015 hit indie video game Undertale.

In 2018, he released chapter 1 of a new game titled Deltarune, which he also composed the music for. Chapter 2 was released in 2021. In 2020, He contributed to the OMORI soundtrack. 

Fox has also composed music for Homestuck under the alias Radiation. Not only this, he also composed music for hit Nintendo titles Super Smash Bros Ultimate , Pokemon Sword and Shield, and Pokemon Scarlet and Violet.

Fox is secretive and does not typically do interviews.[7][40] He has chronic wrist and hand pain that regularly disables him from programming and composing. In September 2020, Fox cited a flareup of this pain as a factor in the delayed development of Deltarune's second chapter.[41]

Fox also produced music for the webcomic Homestuck, after which he would go on to create Undertale which was partially developed in Andrew Hussie's basement.[7][8] <a href=""https://www.last.fm/music/Toby+Fox"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
141,conociendo rusia,51724,1869157,"Conociendo Rusia es un proyecto liderado por Mateo Sujatovich. Desde el primer disco, homónimo, que la intención está clara: refundar la canción clásica argentina. Subido en los hombros de los más grandes, su manera de componer nos regala música

que es familiar y novedosas a la vez.

Una combinación explosiva. En 2019 Mateo vuelve quedar en boca de todos con “La mexicana”, un single que al ritmo de una ranchera rockera aborda el desamor y se sigue acercando al oido popular. Su búsqueda se profundiza en “Cabildo y Juramento”. Audaz e intensamente contemporáneo, el álbum es una radiografía de estos años, signados por una exaltación amorosa y una efervescencia juvenil que se escucha en cada tono del álbum. Conociendo Rusia se encuentra en un gran momento artístico y se posiciona como uno de los referentes más fuertes de la escena del nuevo rock argentino. En los últimos años se consolidó en Argentina con un público que no para de crecer.  Llevó sus canciones a México, se presentó en venues como Niceto Club (CABA), Studio Theater (Córdoba) y Guajira (La Plata) con localidades agotadas, y formó parte de los principales festivales del país como Lollapalooza, La Nueva Generación, Cosquín Rock y Rock en Baradero. Realizó un proyecto de streaming a través del cual llegó a distintos lugares del mundo como Europa, Estados Unidos y Latinoamérica.

Actualmente se encuentra nominado en 3 categorías de los Latin Grammys. <a href=""https://www.last.fm/music/Conociendo+Rusia"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
142,tyler childers,448199,25514889,"Tyler Childers (born June 21, 1991) is an American singer and songwriter. His music is a mix of country, bluegrass and folk. He released his breakthrough album Purgatory in August 2017. Childers released his third and most recent LP, Country Squire, via his own Hickman Holler Records, under exclusive license to RCA Records in August 2019. 

Tyler Childers was born and raised in Lawrence County, Kentucky. His father worked in the coal industry and his mother is a nurse. He learned singing in church where he sang in the church choir. He started to play guitar and write songs when he was around 13. He moved from Lawrence County to Paintsville, Kentucky, where he attended Paintsville High School and graduated in 2009. Fellow country musicians Chris Stapleton and Loretta Lynn (Van Lear, KY) also hail from Paintsville. He studied for a semester at Western Kentucky University, and enrolled at Bluegrass Community and Technical College for a few semesters. He dropped out of college and did odd jobs for some time while pursuing a music career.

Childers began performing in Lexington, Kentucky and Huntington, West Virginia. In 2011, when he was 19, Childers released his first album, Bottles And Bibles. He has also released two EPs recorded in 2013 at Red Barn Radio, a radio show from Lexington. The two EPs were later released as one after the success of his album Purgatory, and reached No. 5 on Heatseekers Albums.

He had his first success with Purgatory, a breakthrough album released on August 4, 2017. The album was produced by Sturgill Simpson and David Ferguson and recorded at The Butcher Shoppe in Nashville. Simpson also played guitar and sang backing vocals on the album, with Miles Miller on drums, Stuart Duncan on fiddle and Russ Paul on other instruments. It debuted at No. 1 on Billboard's Heatseekers Albums chart, No. 17 on the Country albums chart and No. 4 on the Americana/Folk albums chart. In September 2018, Childers won Emerging Artist of the Year at the 2018 Americana Music Honors & Awards, where he gave an acceptance speech noted for its criticism of the Americana genre label, saying that ""as a man who identifies as a country music singer, I feel Americana ain't no part of nothing and is a distraction from the issues that we're facing on a bigger level as country music singers. It kind of feels like purgatory.""

Country Squire, a second album under the Hickman Holler label, and Childers' third overall, was released on August 2, 2019, after being announced in May 2019. This album was again produced by Simpson and Ferguson. The video of the lead single from the album ""House Fire"" was also released on May 16, 2019.

Childers' music is influenced by his home state of Kentucky and its connection to country music and bluegrass. He often writes about coal mining, which was his father's occupation, and its effects. Rebecca Bengal, writing for The Guardian, described Childers' songs as a ""counternarrative to the outsiders who seek to perpetuate stereotypes of backwardness and poverty."" Childers emphasizes lyrical content in songs, comparing the songwriting process to telling short stories. <a href=""https://www.last.fm/music/Tyler+Childers"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
143,the blue stones,212750,3640591,"Hailing from Windsor, Ontario, The Blue Stones duo provide an edgy blues rock sound with accompanying alternative rock accents. The duo have been featured at Canadian Music Week; NXNE; FAM Fest; Shores of Erie Winefest and Orangeville Blues & Jazz Fest. In the last year, they've opened for acts such as The Stone Foxes, Current Swell, Justin Nozuka, Fitz and The Tantrums, Joel Plaskett and more. <a href=""https://www.last.fm/music/The+Blue+Stones"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
144,nick mulvey,411271,5965380,"Nick Mulvey (1984) is an English musician, singer-songwriter and founder member of 2008 Mercury Prize nominated band Portico Quartet.

At the age of 19, Nick moved to Havana, Cuba to study music and art. On returning to the UK, Nick enrolled at the University of London's School of Oriental and African Studies to study Ethnomusicology.  In 2011, he left Portico Quartet to pursue his career as a solo singer-songwriter .

He released two EPs, The Trellis (Communion Records 2012) and Fever to the Form (Communion Records 2013), before his debut full-length First Mind landed on 12 May 2014. The album received a  2014 Mercury Music Prize nomination and was promoted with the singles Cucurucu and Meet me there. <a href=""https://www.last.fm/music/Nick+Mulvey"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
145,chappell roan,1856653,200414166,"Kayleigh Rose Amstutz (born February 19, 1998), known professionally as Chappell Roan, is a Grammy award-winning American singer and songwriter. Working with long-time collaborator Dan Nigro, her music is inspired by '80s synth-pop and early 2000s pop hits. Her music is heavily influenced by drag queens and is often described as ""campy.""

When she was 17 years old, Roan uploaded a song titled ""Die Young"" to YouTube, leading Atlantic Records to sign her to the label. In summer 2020, she released a song titled ""Pink Pony Club,"" which Vulture described as ""the Song of Summer 2021."" Her debut album The Rise and Fall of a Midwest Princess was released on September 22, 2023, through Island Records, Amusement Records, and KRA International. This album would go on to reach the Top 10 on the Billboard 200 nine months after its release, peaking at number five.

In 2024, after opening for Olivia Rodrigo during several stops of Rodrigo's GUTS tour (and then going viral on the social media platform TikTok), Chappell Roan surged in popularity. She went on to perform at Coachella, Governer's Ball, Boston Calling and Bonnaroo that same year, drawing large crowds. Her success was highlighted in an interview and subsequent performance on The Tonight Show Starring Jimmy Fallon.

Her star continued to rise throughout the year, with her single ""Good Luck, Babe!"" which reached the top ten of several countries' charts, Chappell Roan continued to chart several singles from ""The Rise and Fall of a Midwest Princess,"" with tracks such as ""HOT TO GO!,"" ""Red Wine Supernova,"" ""Casual,"" and ""Femininomonon"" entering the chart months after release. Chappell Roan would eventually chart six tracks concurrently on the Billboard Hot 100, while continuing ""The Rise And Fall of a Midwest Princess Tour"" as well as her festival tour in the summer and fall of 2024. <a href=""https://www.last.fm/music/Chappell+Roan"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
146,princess chelsea,504571,7279462,"Chelsea Nikkel from Auckland, New Zealand is the lady behind Princess Chelsea. Her debut album Lil' Golden Book, released in May 2011, tells the tale of life growing up as a teenager and young adult in New Zealand. 

Deeply entrenched in the fantastical yet grounded with a somewhat sardonic wit, her musical fairy tale draws as much influence from Dr. Dre as it does from Edvard Grieg.

Her song Cigarette Duet became a viral hit on Youtube. <a href=""https://www.last.fm/music/Princess+Chelsea"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
147,therapie taxi,119169,3138074,"Therapie Taxi, also typed as Therapie TAXI, is a French pop rock and hip-hop band. Formed in 2013 in Paris, the band broke up in October 2021, after an eight-year career.

In 2013, Adélaïde Chabannes posted an ad on EasyZic, a social network for musicians, to which Raphaël Faget-Zaoui replied.

They met in Paris in the Pigalle district. During this meeting, the 17-year-old guitarist-cellist played Jimmy by Moriarty. They decided to form a band and rehearsed on Sundays, first singing songs in English before choosing to sing in French, inspired by bands like La Femme and Fauve2. The band's first name was Milky Way, but it was renamed Therapie Taxi in June 2016 with the arrival of two new members: Felix Gros on guitar and keyboards and Renaud Bizart on drums (also met through EasyZic)

Their first single as Therapie Taxi was Salop(e). This song was a big hit on the internet7 and several record companies were interested in the band, and finally Panenka Music signed them to a contract.

Hit Sale (2017-2019)

In March 2017, they released an EP6. They perform on stage in small provincial venues and in festivals6, such as Rock en Seine. They released a first single from their future debut album, Coma idyllique3. It was followed by Hit Sale featuring Roméo Elvis, which was the most listened-to track on the new talent playlist on Spotify3 and reached number 18 in France and number one in Belgium. It will be certified in Belgium and France as a golden disc.

On 2 February 2018, they released their first album Hit Sale. They celebrated this release with their first concert in a large venue, at La Maroquinerie in Paris6. From March, they started a tour to promote their first album accompanied by two new members: Vincent on guitar and Ilan on drums. In addition to this tour, they performed at several festivals. They were one of the nineteen artists to record a cover version for the first album produced by the Deezer platform. They sang Aline by the singer Christophe. On 16 November 2018, they released Hit Sale Xtra Cheese the reissue of their album with eight new tracks and two remixes by Yuksek and Contrefaçon.

In 2019, they finish their spring tour at the Zenith in Paris, and they perform at the Scène Bagatelle at Solidays and the Scène de la Plaine at Garorock on their summer tour. On 29 August 2019, at the end of their Poitiers concert, the band announced that their ""Hit Sale"" tour was over and that Vincent Duteuil and Ilan Rabaté (the musicians who had accompanied them throughout the tour) were officially part of the band.

Cadavre exquis and separation (2019-2021)

On 6 December 2019, their second album Cadavre exquis was released, consisting of 16 tracks, of which only two were already on streaming platforms. In August 2020, the band announced the cancellation of their tour for the autumn due to the Covid-19 pandemic. The band announced their separation on 2 December 2020 via social media, along with a final EP called Rupture 2 Merde and a farewell tour.

On 8 January 2021, the band released their farewell EP called Rupture 2 merde, which contained 7 tracks. On the same day, the video for the song Été 90 was released. They gave their last three sold-out concerts at the Zénith in Paris on 6, 7 and 8 October 2021. <a href=""https://www.last.fm/music/Therapie+TAXI"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
148,wallows,1705641,95075896,"Wallows is an American alternative rock band based in Los Angeles composed of Dylan Minnette (guitar and vocals), Braeden Lemasters (guitar and vocals), and Cole Preston (drums and vocals). The band began releasing songs independently in April 2017 starting with ""Pleaser"", which reached number two on the Spotify Global Viral 50 chart.

In April 2017, the band released their first single under the Wallows moniker, ""Pleaser"". The song would eventually reach number two on the Spotify Global Viral 50 chart and number one on the KROQ Locals Only playlist. In May 2017, Wallows released a second single, ""Sun Tan"", and began playing live shows in the Los Angeles area, selling out The Roxy and the Troubadour. Their third single, ""Uncomfortable"", was released in September 2017.

In November 2017, their song ""Pulling Leaves off Trees"" premiered on Zane Lowe's Beats 1 radio show. That month, the band also announced their first headlining North American tour that would run from January to March 2018. The tour started in San Francisco on January 24. In February 2018, the band announced that they had signed to Atlantic Records and were planning to release their major label debut EP [italics]Spring[/italics], in April 2018. They also released the single, ""Pictures of Girls"", their first on Atlantic. The song was chosen as a ""Critical Cut"" by SiriusXM Alt Nation.

The [italics]Spring[/italics] EP was released in April 2018.

On February 1, 2019, Wallows released the single ""Are You Bored Yet?"" from their debut album, [italics]Nothing Happens[/italics]. The track featured Clairo, along with a music video featuring cameo appearances from Noah Centineo and The Regrettes. The music video was subsequently nominated for an MTV Video Music Award in the ""Best Push Performance of the Year"" category. ""Are You Bored Yet"" was a certified 2× platinum single by the RIAA, becoming the band's first song to be certified platinum. This song serves as the lead single to their debut album, [italics]Nothing Happens[/italics], released on March 22, 2019. The album received generally positive reviews and peaked at number 75 on the US Billboard 200. It also reached No. 8 and 13 on the Billboard Alternative and Rock Album charts respectively. [italics]Nothing Happens[/italics] was released on March 22, 2019. The songs ""Scrawny” and “Sidelines” were also released as singles from the album.

On March 20, 2020, Wallows released the single ""OK"" alongside a music video. On September 9, 2020, Wallows released another single ""Nobody Gets Me (Like You)"" alongside the announcement for their second major EP [italics]Remote[/italics] that was released on October 23, 2020. On February 15, 2021, Wallows announced a deluxe version of [italics]Remote[/italics] alongside the release of a new single ""Quarterback"". The deluxe edition was released on February 19, 2021, with two new tracks, the previously released single, ""OK"", and a remixed version of ""OK"" that features Remi Wolf and Solomonophonic. The deluxe edition also marked Cole Preston's debut as a solo vocalist for the band.

On September 30, 2021, Wallows released the single ""I Don't Want to Talk"". This song is the lead single off of their sophomore album, [italics]Tell Me That It's Over[/italics], released on March 25, 2022. Wallows embarked on their [italics]Tell Me That It's Over[/italics] Tour in April 2022 and toured throughout 2022 and into 2023.

On February 16, 2024, Wallows released the single ""Your Apartment"", followed by ""Calling After Me"" on March 21st and ""A Warning"" on May 10th - before the release of their third studio album, [italics]Model[/italics], on May 24th. The band began the Model Tour on August 6th, and finished in London on October 22nd. They will be touring Australia in December. A second stint - titled ""Model and More"" - has been announced for North America and will take place at the beginning of 2025. No other countries have been announced as of yet, however the band has hinted at more to come.

Wallows have cited Arctic Monkeys, The Strokes, The Libertines, Arcade Fire, Kanye West, and The Smiths as influences. <a href=""https://www.last.fm/music/Wallows"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
149,grlwood,349900,5384305,"2 piece band of Kentucky fried queerdos, wailing at max capacity from Louisville, KY.
We call it SCREAM- POP.

est. August, 2017, GRLwood exploded onto Louisville's music scene, quickly earning them a cult-like following. <a href=""https://www.last.fm/music/GRLwood"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
150,calcutta ,1568,51759,
