,artist,listeners,playcount,bio_content
34,karol g,1130976,50842955,"Carolina Giraldo Navarro, professionally known as Karol G, is a Colombian singer. She is predominantly described as a reggaeton and Latin trap artist but has experimented with a variety of other genres including reggae and sertaneja. In 2018, she won the Latin Grammy Award for Best New Artist and has been nominated for several Billboard Latin Music Awards and Premios Lo Nuestro awards.

Born and raised in Medellín, Giraldo launched her career as a teenager, appearing on the Colombian version of The X Factor at age 14 in 2004. She moved to New York City in 2014 to learn more about the music industry and signed to Universal Music Latino. Her collaboration with Puerto Rican rapper and singer Bad Bunny ""Ahora Me Llama"" became her breakthrough hit, and was the lead single for her debut album Unstoppable, released in 2017. In late 2018, her song ""Secreto"" became a hit in Latin America as she and Puerto Rican rapper Anuel AA publicly confirmed their relationship in the music video.

In July 2019, she released ""China"" in collaboration with Anuel AA, J Balvin, Daddy Yankee and Ozuna, which became her first music video with over one billion views on YouTube. In May 2019, she released the album Ocean, which served as a stylistic departure from Unstoppable, incorporating a more relaxed atmosphere in her work. Her song ""Tusa"" with Nicki Minaj also charted internationally and was certified 28× Latin Platinum by the RIAA, staying on the Billboard Hot Latin Songs chart for 25 weeks. In 2020, Karol G received four nominations at the Latin Grammys. Karol G achieved her highest-charting single on the Billboard Hot 100 with the top 20 song ""Mamiii"", a collaboration with Becky G. <a href=""https://www.last.fm/music/Karol+G"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
35,abraham mateo,133574,1967066,"Abraham Mateo (born in San Fernando (Cadiz), Spain on August 25, 1998) is a Spanish teen actor and pop singer. Abraham was discovered in 2009, when he was ten, by producers of the record label EMI Music Spain, who happened across Abraham's videos in Youtube and his multiple performances in the television show Menuda Noche on the Canal Sur TV of Andalucia, Spain. His self-titled debut album, Abraham Mateo, was released in Spain in December 2009. The album was produced by the spanish composer and producer Jacobo Calderon, who has worked before with internationally recognized latin singers such as Raphael, David Bisbal, and Luis Fonsi.

Beginnings

In 2006, when he was seven, he sang for the first time in public at the regional music competition for children ""Veo Veo"" organized by the Teresa Rabal Foundation in Andalucia, being awarded with a special mention of the jury. Two years later, he won the revelation award at the national music contest held in Murcia being selected to represent Spain at the ""Veo veo"" international competition. 

In 2005, Abraham auditioned for the television show ""Menuda Noche"" on the Canal Sur TV of Andalucia but was not cast for the show. Two years later he attended ""Menuda Noche"" to support his older brother Tony Mateo, who has been chosen to sing in the show, but Abraham was surprised by the show's presenter Juan y Medio and sang in place of his brother. Since then, Abraham has been a frequent guest of ""Menuda Noche"" singing in front of internationally recognized latin singers such as Raphael, David Bisbal, David Bustamante, and Juan Luis Guerra, who have praised Abraham for his strong vocal abilities and stage presence. Raphael said about him: ""That's singing without imitating anyone! You are a great singer!"", David Bustamante: ""You sing like the angels! Impressive! I think he is unique!"", and David Bisbal: ""I have no words! He has a wonderful technique, a very nice voice and a nice tessitura! I predict a huge success!"".

First album

Since his first appearances in ""Menuda Noche"", a friend of Abraham's family posted in Youtube videos of his performances, which soon enjoyed great popularity and caught the attention of producers of EMI Music Spain. Early 2009, when he was ten, he signed a contract with EMI Music Spain and released in December of the same year his debut album, recorded in Madrid, under the title Abraham Mateo.

The album produced by Jacobo Calderon and Jose Luis de la Peña contains twelve songs, seven of them were composed by Calderon himself and four tracks are covers of popular latin songs such as Raphael's ""Cuando tu no estas"" (""When you are not here""), Alejandro Sanz's ""Los dos cogidos de la mano"" (""The two holding hands""), Laura Pausini's ""La soledad"" (""La solitudine/The loneliness"") and Luis Fonsi's ""Imaginame sin ti"" (""Imagine me without you""). The album includes a duet with the french teen singer Caroline Costa, the runner-up in the 2008 edition of the television contest Incroyable Talent, the french version of America's Got Talent. Abraham and Caroline recorded for the album a spanish version of Badfinger's ""Without you"", the song has also been covered with great success by Mariah Carey. To promote the album, Abraham has toured through several cities in Spain and performed in many spanish radio and television shows, including the popular television programs Mas que baile, Tu si que vales, the show of Maria Teresa Campos, and the Christmas Eve Special of the Telecinco channel. He was also invited to perform at the International Carnival Maspalomas in Gran Canaria.

In summer 2010, he recorded his first song in english, a cover version of the Celine Dion hit I surrender.

Acting

Abraham acted in the TV movies ""Días sin Luz"" (2009) and ""Raphael: una historia de superacion personal"" (2010) both produced by Antena 3 Films and broadcasted by the spanish television channel Antena 3. In the biopic ""Raphael: una historia de superacion personal"", he portrayed the worldwide acclamed spanish singer Raphael in the early years of his career and sang some of the vocal tracks.

Official Website: www.abraham-mateo.com <a href=""https://www.last.fm/music/Abraham+Mateo"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
36,cauty,44166,337134,
37,dímelo flow,88934,829982,"Jorge Valdés Vázquez, más conocido como DJ Flow o Dímelo Flow, es un DJ y productor panameño afincado en Estados Unidos.​ <a href=""https://www.last.fm/music/D%C3%ADmelo+Flow"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
38,cali y el dandee,118336,1597259,
39,revol,63920,550917,
40,ele a el dominio,45011,941073,
41,kevin roldan,136949,1759419,"Ronny Kevin Roldán Velasco ​más conocido como Kevin Roldán, es un cantante de reguetón y trap latino colombiano.  <a href=""https://www.last.fm/music/Kevin+Roldan"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
42,oken,10147,75735,
43,guaynaa,102629,972068,
44,lalo ebratt,68073,569252,"Eduardo Mario Ebratt Troncoso (born February 3, 1993, in Santa Marta, Colombia), better known by his stage name Lalo Ebratt, is a Colombian reggaeton singer who first came to public attention as a member of Trapical Minds, a latin hip-hop project put together by Colombian label RedSnapperMusic that also features singers Yera and Skinny Happy, before launching a solo career.

He is best known for his viral hit single ""Mocca"", released on April 27, 2018. The song became popular on YouTube and Spotify, reaching number one in Colombia and charting on iTunes and Spotify in several other countries. The music video has garnered over 150 million views. A remixed version of ""Mocca"" featuring Colombian singer J Balvin was released on October 3, 2018.  <a href=""https://www.last.fm/music/Lalo+Ebratt"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
45,juhn,44771,446267,
46,frank miami,4091,11420,
47,de la ghetto,251777,2510973,"Rafael Castillo was born September 17 in New York. After residing in Seattle and Europe, his family decides to move to La Perla, Viejo San Juan, when he was a teenager. Son of a Puerto Rican mother and a Dominican father, who was killed when he was 6 months old, this young artist has gained the love of many fans due to the collaboration of many artists.  De La Ghetto gained his popularity when he first released his theme “Pégate” along with his former partner Arcangel in the album ""Sangre Nueva"" opening his doors to participate in other productions such as: “Sangre Nueva Special Edition”, Zion & Lennox “Motivando a la Yal: Special Edition”, “Las Gárgolas 5: The Next Generation”, “Los Rompediscotecas”, Luny Tunes “Los Benjamis”, DJ Nelson “Flow La Discoteka 2”, Zion “The Perfect Melody”, DJ Rafy Mercenario “The King of Remix”, Jowell & Randy “Casa de Leones”, Yaga & Mackie “La Reunión”, “Los Capo”, and “Los Sicarios”. Fans enjoyed more of De La Ghetto's talent after he recorded the video of the song “Sensación del Bloque” along with Randy and other videos such as; “Aparentemente”, “Siente El Boom” (a song with Tito ""El Bambino"" and Randy) and with promotional cuts such as ""Se"" and ""Your Body ft Zion"", and the remix of “5 Letras” with Alexis & Fido and his solo single “Pa’ Tras”. He also made ""Te Quiero"", a song for his baby girl, Angi. We can clearly see an evolution of such artist that can sing R&B and Hip-Hop in both languages. His future collaborational plans include featurings with artists like the likes of Timbaland, Beenie Man, Lil Wayne, Akon, Aventura, Toby Love and Robi ""Draco"" Rosa. At the moment, he's working on a tour that consists the following places: Panama, Europe, Ecuador, Colombia, Dominican Republic and all over the United States.
Currently he's working on his new album “Masacre Musical” (Musical Massacre) which he promises is a very varied album, bilingual and very “ghetto”. He also is working on his new movie “Ghettologia”, in whch would be recorded in La Perla and some other barrios of Puerto Rico. <a href=""https://www.last.fm/music/De+La+Ghetto"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
48,arcángel,319161,8366961,"Austin Santos, conocido como Arcangel, nació en Nueva York el 23 de diciembre de 1985. Honrando su ascendencia puertorriqueño-dominicana, se trasladó a Puerto Rico en 1999 para dedicarse al reggaetón.

En 2007, Arcangel comenzó su carrera solo trabajando en un sencillo con DJ Nelson, considerado el padrino del reggaetón. La canción, “Chica Virtual”, apareció en el álbum de recopilación de Nelson “Flow La Discoteka 2” y se hizo popular en las radios urbanas. Muy pronto, Arcangel se había convertido en el artista más popular entre los aficionados del reggaetón en los Estados Unidos y Puerto Rico.

En 2012, firmó con Pina Records y apareció en el álbum de recopilación “La Fórmula”. En 2013, lanzó su segundo álbum de estudio: “Sentimiento, Elegancia y Maldad”, que incluyó colaboraciones con Daddy Yankee, De La Ghetto y Ñengo Flow. El álbum se convirtió en #1 en las ventas previas de iTunes. <a href=""https://www.last.fm/music/+noredirect/Arc%C3%A1ngel"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
49,ñengo flow,197335,3570463,"Edwin Rosa, publicly popular as ""Ñengo Flow"" is a hip hop artist and composer of Puerto Rican music. Its fast and complex letters have referred to as the ""Real G"" urban type.

Flow Ñengo born on October 15, 1981 in the town of Rio Piedras. This great rapper grew and raised in the town of Bayamon, Puerto Rico. It is there since childhood he was interested the world of urban music. His beginnings as a rapper were developed with letters of the street, everyday living Edwin Rosa. His lyrics were born from the experiences of everyday life with their classmates and neighborhood. It is not until age 14 when Edwin Rosa was first presented on stage in the neighborhood where he lived in a community movement. There he discovered his mission and dream in life to be an advocate of life in the neighborhood and the street in your town vent to his experiences in his lyrics.

Years passed and flowed ""Ñengo Flow,"" baptizing in the name of a subject of their community. His beginnings as an artist releasing a ""Mixtape"" with colleagues and friends, came to be heard on Univision. In this way, Ñengo Flow draws its first album titled ""Flow Map"", thereby earning the respect of your most recent public craendo great fans that the sun today support it.

Ñengo Flow has been involved in a countless number of musical productions with large urban colleagues gender: Cambumbo (2005), DJ Joe - Abuse of Gender (2006), The Abnormal (2004) and sangrenueva (2005).

With ""Flow,"" Flow Nengo has worked with stars such as Don Omar, Julio Voltio, Arcangel, Yomo, Ivy Queen, Yaga y Mackie, De La Ghetto, among other pillars of the genre.

Success in career is just beginning Ñengo Flow. This great rapper with his team's work led MILLION RECORDS Ozuna businessman Lester (President) shall be sounded across the planet by 2010. His music has evolved and captivate the minds of many. New experiences and take ete sounds great artist of urban type, Ñengo Flow to conquer most recent land and leave your name throughout all the land captured. <a href=""https://www.last.fm/music/+noredirect/%C3%91engo+Flow"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
50,rvssian,411513,4796822,"Tarik Johnson, commonly known as Rvssian and previously as RUSSIAN, is a Jamaican music producer, singer and entrepreneur. Rvssian, is the founder of Head Concussion Records, a music production company situated in Kingston, Jamaica. <a href=""https://www.last.fm/music/RVSSIAN"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
51,amenazzy,87875,1011298,"José Daniel Betances, or as he is better known, El Nene La Amenazzy, is a popular Spanish-language R&B artist known for hit singles like ""Me Hace Falta"" and ""Mugeriego."" <a href=""https://www.last.fm/music/Amenazzy"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
52,plan b,1077240,22335686,"There are several artists and bands with this name:

1) Plan B (real name Ben Drew, b. 1983) is a rapper from Forest Gate, London. From the age of 11 he attended Anglo European School in Ingatestone Essex, before transfering to Tom Hood, an inner-city comprehensive. He has described his character, in these school days, as ""a bit of a cunt"". He is signed to 679 Recordings, home to UK rap act The Streets. His unique sound is characterised by his use of acoustic beats and lyrics involving drugs, rape, murder and underage sex. He was placed fourth in the BBC's ""Sound of 2006"" competition.

His second album was released in April 2010; The Defamation of Strickland Banks was released on 12 April 2010. The album is a departure from the sound heard on Plan B's debut album Who Needs Actions When You Got Words, with the rapper's sophomore effort showcasing much more of his singing ability. Lyrically the album's songs tell the fictitious tale of one Strickland Banks, a sharp-suited British soul singer who finds fame with bitter-sweet love songs like the album's opener ""Love Goes Down"", but then loses everything when he ends up in prison for a crime he didn't commit.

The album was a great success, reaching #1 in the UK album charts, and three singles from the album reached the top 20 of the UK singles charts, with 'Stay Too Long' reaching #9 and 'She Said' reaching #3.

The Ill Manors Songfacts reports that on March 23, 2012 Plan B released “Ill Manors,” the title track of the soundtrack to the British film of the same title, which he wrote and directed. 

--

2) Plan B (real name James van Leuven) is a producer/musician from Seattle, WA. On Like a Ship Sailing, Plan B's James van Leuven steps beyond his drumming for Automaton and allows percussion to be the focus. Laying a foundation of trip-hop beats, van Leuven (who handles nearly all of the instrumentation) implements sampling and crawly guitars and bass. The record possesses the darker atmospheres of trip-hop but without the accompanying vocals. There's also a spy film aura that permeates much of the album. Sometimes it gets a little too dark with the disturbing line, ""Howard just said he was going to blow his brains out next Tuesday."" It's balanced by a child asking, ""Have you ever been in love?,"" in ""Love,"" which flirts with breakbeats. ""Come out Strong"" has a finger-snapping cool jazz vibe with trumpet from Bill Jones. This project might be ""plan B"" for van Leuven, but his great job with live percussion makes it grade-A post-rock.

After the release of 2 LPs in 2002 and 2006 + 1 EP in 2003, Plan B Seattle was over-shadowed by the pop success of the british Plan B Ben Drew in 2006.  Since then Plan B Seattle has stopped releasing music under this moniker.  

--

3) Plan B is a melodic hardcore/punk band from Zagreb, Croatia (http://myspace.com/planbzg)

--

4) Plan B also was a German rock band, founded in Berlin in 1984. International acknowledgement was given to them with the release of their fourth album ""Intensified!"" (1991) which was produced by Pat Collier. In Germany the predecessor ""The Greenhouse Effect"" (1989) was much more popular (""Beam me up Scotty, this planet sucks!"").

--

5) Plan B is a rap duo from Bulgaria

--

6) Plan B is a pop punk band from Springfield, Massachusetts. They released Picturesque EP in 2001. After that they have change their name to Sonny and released album A Temporary Remedy in 2002 at Fastmusic. Later in 2004 under the name Sonny they have released a split Tennesse Isn’t Too Far Away with Modern Day Saint.

--

7) Plan B from Stuttgart of the Label ""Chimperator"" (http://www.chimperator.de)

--

8)  Plan B, a well-known psychedelic trance DJ from Toronto and one of the co-founders of Shakti Collective, witha side project for downtempo music, Planet B.

--

9) Plan B, a well-known Reggaeton Duo from Puerto Rico made up of cousins ​​and singers Chencho and Maldy, temporarily separated. It should be noted that both have their own companies: Chencho Récord and MPB Records. <a href=""https://www.last.fm/music/Plan+B"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
53,jhayco,307196,10726690,"Jesús Manuel Nieves Cortez (born April 9, 1993), known professionally as Jhayco (formerly Jhay Cortez), is a Puerto Rican singer and rapper from Río Piedras, San Juan. After releasing multiple EPs, his debut studio album, Famouz, was released in 2019. The album contained features from J Balvin, Bad Bunny, Rafa Pabön, C. Tangana, Almighty, Tainy & Zion y Lennox. The album also contained his breakout songs No Me Conoce and No Me Conoce - Remix.

He released a deluxe version of the album titled Famouz Reloaded in 2020, with features from Haze, KAROL G, Myke Towers, Ozuna & Wisin y Yandel. This deluxe version also contained the song Como Se Siente which was remixed by Bad Bunny and included on his 2020 B-sides album LAS QUE NO IBAN A SALIR. Jhayco was also featured on Bad Bunny’s album El Ultimo Tour Del Mundo on the song DÁKITI.

In 2021, Jhayco released his album Timelezz which contained features from Kendo Kaponi, Arcangel, Myke Towers, Anuel AA, Skrillex and Buscabulla. This album gave Jhayco more hits such as Ley Seca, Dile (Homenaje) and Christian Dior. <a href=""https://www.last.fm/music/Jhayco"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
54,sech,326846,6544893,"Carlos Isaías Morales Williams (born December 3, 1993), better known as Sech, is a Panamanian singer. In April 2019 he released his album Sueños, reaching number three on the Billboard Top Latin Albums chart. In an interview with Billboard, Sech mentioned El General being an influence for his music. He first reached popularity with his song ""Miss Lonely"", in 2017. <a href=""https://www.last.fm/music/Sech"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
55,wolfine,134545,1133912,"Andrés Felipe Zapata Gaviria, who performs under the name Wolfine, is a Colombian singer and composer. Beginning in the 1990s, he has recorded with international artists such as Ñengo Flow, Julio Voltio, Kafu Banton, King Chesta, Thirstin Howl, among others.

After several years away from music, Wolfine returned in 2017 with ""Bella"", a hit single that became a viral success globally, gaining over 300 million streams on Spotify and 790 million views on YouTube, making it his most commercially successful song throughout his career. The song has also peaked on #12 on Billboard Latin Pop Airplay. <a href=""https://www.last.fm/music/Wolfine"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
56,ñejo,90478,825523,"Originally from Ponce, Puerto Rico. Usually heard alongside Dalmata as a puerto rican duo. Recently released ""Broke and Famous.""


more  information 

Ñejo & Dálmata, also known as Ñejo y Dálmata, are a reggaeton duo from Ponce, Puerto Rico. They had worked together in collaborations with other reggaeton artists before they released their album Broke & Famous in 2007. Some of Ñejo's and some of Dálmata's songs have reached the Billboard 200 in 2006 and 2007.
Ñejo has been involved with reggaeton since the production of DJ Joe 5 was released. They started working as a duo on Fatal Fantasy 2.

Discography

Broke & Famous (2007), released by Universal Music Latino, a label owned by Universal Music Group.
Broke & Famous: Still Broke - The Mixtape (2009)
Still Broke:But Not That Broke At All-Pronto (2010) (This album will include the single ""Que Paso"")
[edit]Singles (including collaborations)
""Tu Y Yo"" (ft. Maicol & Manuel) (2005)
""Como Te Extraño"" (ft. Maicol & Manuel) (2005)
""Esa Nena"" (2005)
""Voy A Pillarte"" (2006)
""Nos Matamos (Remix)"" (ft. Arcangel, Chyno Nyno, & Jowell) (2006)
""Malditas Putas"" (ft. Las Guanábanas) (2007)
""El Abrazo del Oso (Remix)"" (ft. Gringo) (2007)
""Pa' Mi Ponce (Intro Casa de Leones)"" (ft. Guelo Star, J-King & Maximan, Jowell & Randy, Arcangel, Voltio, & La India) (2007)
""Hoy Me Atrevo"" (2007)
""Algo Musical"" (ft. Arcangel) (2007)
""Triste y Sola"" (2007)
""Mundo Artificial""(ft. Chyno Nyno, L.T. ""El Unico"") (2007)
""Intro (Los Capo)"" (ft. Julio Voltio, Jowell & Randy, Guelo Star, Zion, De La Ghetto, Syko & Hector ""El Father"") (2007)
""Olvídate de Eso"" (ft. Alexis & Fido) (2007)
""Peligrosa"" (2007)
""El Mellao' (Remix)"" (ft. Julio Voltio) (2007)
""En Navidad"" (2007)
""Te Quiero Mas Que Mi Vida"" (ft. Cosculluela) (2008)
""Algo Musical (Remix)"" (ft. Arcángel & Daddy Yankee) (2008)
""No Puedo Estar Sin Ti"" (2008)
""Amiga"" (2008)
""La Película"" (ft. Vakero) (2008) (Talento Dominicano)
""Dimelo Pa' Donde"" (ft. J-King & Maximan, Guelo Star) (2008)
""Un Hijo En La Disco (Remix)"" (ft. J-King & Maximan, Guelo Star) (2008)
""Hoy Me Rindo A Tus Pies (Remix)"" (ft. Franco & Oscarcito) (2008) (Talento Venezolano)
""Tú Te Las Traes (Remix)"" (ft. Yomo, Jowell & Randy, Voltio) (2008)
""La Ando Buscando"" (2008)
""Puti Puerca (Remix)"" (ft. Jamsha, Guelo Star, Chyno Nyno, De La Ghetto) (2008)
""Loca Con Su Tigere"" (ft. Julio Voltio, El Cata) (2008) (Talento Dominicano)
""Flow (Remix)"" (ft. Plan B, Cheka) (2009)
""Me Gusta"" (ft. Jutha & Small) (2009) (Talento Colombiano)
""La Stripper"" (ft. Joan y Oneil) (2009)
""Cojelo Ahora"" (ft. Sie7e) (2009) (Talento Colombiano)
""Santa Kachucha (Remix)"" (ft. Julio Voltio, Kristian Bob, Chyno Nyno) (2009)
""Estoy Esperando"" (2009)
""Ella Quiere (Remix)"" (ft. Lui-G) (2009)
""Del Sur"" (ft. Guelo Star, Divino, Gastam, J-King & Maximan) (2009)
""Mujeres Talentosas"" (ft. Lui-G, Ñengo Flow, Chyno Nyno, J-Alvarez & Franco El Gorilla) (2009)
""2 Cacha (Remix)"" (ft. J-Alvarez, Ñengo Flow, Chyno Nyno, Lui-G & Guelo Star) (2009)
""Estoy Esperando (Remix)"" (ft. Alexis & Fido) (2009)
""Fuga (Remix)"" (ft. Trebol Clan, Farruco, Tony Lenta, Julio Voltio, J-Alvarez) (2009)
""No Necesito"" (2009)
""A Lo Escondio"" (ft. Lui-G, Mackie Ranks, J-Alvarez, Yaga, George Las Guanabanas) (2009)
""Si Te Atreves (ft. J. Balvin)"" (2009)
""Si Te Atreves (Remix) (ft. J. Balvin)"" (2009)
""Deja (ft. J-Alvarez, Jory) (2009)
""Gio Guanabana Ft. Ñejo & Dalmata, J-Alvarez, Lui-G - Sexo Na´Ma (Official Remix)"" (2009)
""J-King & Maximan Feat De La Ghetto, Baby Rasta & Gringo, Chyno Nyno, Ñejo & Dalmata, Voltio, Guelo Star, Arcangel, Ivy Queen, Franco El Gorilla, Alexis & Fido, Plan B, Ñengo Flow, Zion & Lennox, Syko, Tony Lenta, Yaga & Mackie Ranks--Guayoman-O.G. Black--TrebolClan(Berto-Periquito)-GranGreatMomola-Gastam-Nova y jory Rastrillea II(Remix Official)-(Full Version)
""Si tu no estas"" (ft Limi-T 21 & Alexis ) (2009)
""No Necesito"" (Remix) (ft Cosculluela (2010)
[edit]Ñejo singles/collaborations

""Esa Gata"" (2002)
""El Caballo"" (ft. Plan B) (2002)
""No Quiere Novio"" (2006)
""No Quiere Novio (Remix)"" (ft. Tego Calderón) (2006)
""Tu Me Arrebata"" (2006)
""Voy Hacertelo (Remix)"" (ft. Naldo, De La Ghetto, Jowell & Randy) (2007)
""Sube"" (2007)
""Mal De Amores"" (2007)
""¿Cómo Estás?"" (2007)
""¿Cómo Estás? (Remix)"" (ft. Huey Dunbar) (2007)
""Lo Hecho Hecho Está"" (ft. Tego Calderón, Chyno Nyno, Pirulo, & Julio Voltio) (2007)
""Un Call"" (2007)
""Yo Quisiera"" (2007)
""Por Allá Por Dónde Vivo"" (2007)
""No Es Lo Mismo"" (ft. Tego Calderón & Julio Voltio) (2007)
""Así Es la Vida"" (2007)
""Como Los Quiero"" (2007)
""Violento"" (2007)
""Cream 2008 (Lo Hecho Hecho Está (remix)"" (ft. Tego Calderón, Chyno Nyno, Pirulo, & Julio Voltio) (2008)
""Esta Noche"" (ft. Andy Boy, Chyno Nyno) (2008)
""La Combi"" (ft. Nicky Jam) (2008)
""Somos de Calle (Remix)"" (ft. Daddy Yankee, Arcangel, De La Ghetto, Guelo Star, MC Ceja, Voltio, Chyno Nyno, Cosculluela, & Baby Rasta) (2008)
""Un Party (Remix)"" (ft. Plan B & Arcángel) (2008)
""Cuando La Calle Habla"" (ft. Arcángel, Guelo Star, Gastam, J.Alvarez, Baby Rasta & Gringo, O.G.Black & Guayo ""El Bandido"", MC Ceja, Franco ""El Gorilla"", Ñengo Flow, Delirious) (2008)
""Corazón Roto"" (2008)
""Ando En La FJ"" (2008)
""Marihuana"" (2008)
""Los 3 Chiflones"" (ft. L.T, Chyno Nyno) (2008)
""Aguinaldo"" (2008)
""Por Allá Por Dónde Vivo"" (ft. Hebert Vargas) (2009) (Talento Colombiano)
""Papa Dios (Remix)"" (ft. Jowell & Randy, El Sujeto oro 24) (2009) (Talento Dominicano)
""Ando En La FJ"" (2009)
""2 Cachas"" (ft. J-Alvarez) (2009)
""Tírate El Paso"" (ft. Nely ""El Arma Secreta"") (2009)
""Sin Coro"" (ft. Chyno Nyno, Ñengo Flow) (2009)
""Mueve Ese Culo Puñeta"" (ft. Lui-G, Ñengo Flow, Chyno Nyno) (2009)
""Roze"" Feat Jack Style - [Prod. By DJ Buxxi] (Flow Music) Original Julio (2009)
""Te Estoy Esperando"" (Oficial Remix) (ft Alexis & Fido) (2009)
""Si No Fumo (ft. Cosculluela)"" (2009)
""J-King & Maximan Feat De La Ghetto, Baby Rasta,Chyno Nyno, Ñejo y dalmata, Voltio, Guelo Star, Alexis & Fido, Ivy Queen,Franco El Gorilla (Radio Version)(2009)
""Alegre Prendo"" (2009)
""Mi Blonsito Mañanero (Aguinaldo)"" (2009)
""Que Paso"" (2010)
""Cancion De Amor"" (2010)
[edit]Individuales Dálmata colaboraciones

""Hasta El Desmayo"" (2002)
""Lento Muévete"" (pies Plan B & Blade Pacino) (2002)
""Nos Matamos"" (2006)
""Deja Quitarte La Ropa"" (2006)
""Just Like Sexo"" (2007)
""Pasarela"" (2007)
""Como Toda Una Señora"" (2007)
""Mírala"" (2007)
""Dímelo (Remix)"" (ft. Enrique Iglesias) (2007)
""Pa Encima"" (2007)
""See You Mami"" (2007)
""Miéntame"" (2007)
""Mi Día de Suerte"" (2007)
""Pasarela (Remix)"" (ft. Los Rabanes) (2007)
""Se Va, Se Va"" (2007)
""Sexo en la Playa"" (2007)
""Todo Tiene Su Final"" (2007)
""Contigo Una Noche"" (2008)
""Yo La Vi Bailando"" (pies J-Alvarez) (2008)
""Que raro (Remix)"" (ft J-Alvarez) (2008)
""Para La Chica Que Le Gusta El Sexo"" (ft. Maicol) (2008)
""Eso que tienes tú"" (pies Gustavo Laureano) (2008)
""Salvaje"" (2008)
""Cual Es Tu Miedo"" (2009)
""Si Como Camina Cocina"" (pies Naldo) (2009)
""Solo tu"" (ft. Los De La Noche) (2010)
""Siguelo"" (2010) <a href=""https://www.last.fm/music/+noredirect/%C3%91ejo"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
57,amarion,10988,130506,
58,justin quiles,225181,3338998,"Justin Rafael Quiles Rivera mejor conocido en el ambito musical como J Quiles naciò en Marzo 29 del 1990 en la ciudad de Bridgeport Conneticut. J Quiles es un artista independiente el cual hasta el dia de hoy ha logrado ganarse el apoyo y amor de su fanaticada gracias a su talento natural. Ha logrado hacer canciones con artistas como Juno, Guelo Star, Divino el cual lo apadrino musicalmente hablando entre otros. Agradecido tambien con la ayuda de su equipo de trabajo que consiste de Los Hitmen que incluye a Kristian Ginorio mejor conocido con Lelo quien desde el principio le ha dado la mano y a creido en su talento, Emmanuel Infante mejor conocido por JazZ Hitmen es parte del binomio de productores de Lelo y JazZ productores de Live Music de Jowell y Randy los cuales actualmente estan trabajando el disco de Sobre Dosis de los mismo. Edwin Joel Lopez mejor conocido por Nenus quien es el ingeniero y el mas joven del grupo se encarga de todo lo que tiene que ve con las vocales de JQuiles. Fernando Lugo quien lleva una carga grande en lo que es todo lo visual desde las fotos hasta los videos de J Quiles. Christian A. Schmidt Guzman mejor conocido por Veterano propietario de NEF Studios es responsable de que J Quiles tenga la tranquilidad de trabajar su disco a disposicion de su tiempo sin interupciones y tambien esta a cargo de conseguirle un contrato con una casa disquera que lanse su carrera a nivel mundial e internacional. <a href=""https://www.last.fm/music/Justin+Quiles"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
59,menor menor,6663,57139,
