,artist,listeners,playcount,bio_content
52,masego,857964,16409773,"Micah Davis (born June 8, 1993), better known by his stage name Masego, is a Jamaican-American musician with South African roots. Masego is an international, contemporary genre bending entertainer who refers to his own music style as ""TrapHouseJazz"" or Emotion. He released his first album ""Loose Thoughts"" in 2016, but it was his collaborative record “Tadow” that has amassed over 47 million views on Youtube (508 million as of January 2025) and gained him international recognition. His record Navajo, first premiered by Berlin platform “Colors” has been streamed over 20 million times (69 million as of January 2025), triggering a worldwide sold out tour. 
On September 7, 2018, he released his album Lady Lady, including guest features from FKJ, SiR, Tiffany Gouché, and De' Wayne Jackson. The album featured the previously released ""Tadow"" as its lead single.
His EP, Studying Abroad was released on November 13, 2020, of which he later released a deluxe/extended version called: Studying Abroad: Extended Stay. Masego released his self-titled album on March 3, 2023 with lead singles being: Say You Want Me, You Never Visit Me and Two Sides (I'm So Gemini). Masego lost his house in Los Angeles during the California fires at the beginning of 2025. <a href=""https://www.last.fm/music/masego"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
53,leif vollebekk,183879,2120591,"Leif Vollebekk is a Canadian singer-songwriter, based in Montreal. Since the beginning of his career, Leif has performed at the Newport Folk Festival and shared stages with Daniel Lanois, Beth Orton, Sinéad O’Connor, Patrick Watson, Coeur de Pirate, William Fitzsimmons and Sam Amidon. He released his break-through sophomore album ‘North Americana’ in 2013, while his 2010 debut ‘Inland’ was described as “beautiful, memorable and moving” by NPR and “timeless and monumental” by the Independent UK. He will release his third full-length Twin Solitude on February 24th. <a href=""https://www.last.fm/music/Leif+Vollebekk"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
54,novo amor,1014658,30781620,"Ali John Meredith-Lacey, better known under the moniker Novo Amor, is a Welsh multi-instrumentalist, singer, songwriter, sound designer and producer who resides in Cardiff, UK. Lacey rose to prominence after the release of his debut EP Woodgate, NY in March 2014. 

Novo Amor is Portuguese for New Love. The artist confirmed in a tweet that the name had a ""Portuguese/Latin"" origin and stated in an interview that he went through a break-up in 2012 before he started producing, and that led to this name as he found his ""New Love"" in Music.

On 26 May 2017, Bathing Beach, the second of Novo Amor's EPs, was released via AllPoints, the in-house label of Believe Recordings.

On 19 October 2018, Lacey released his debut solo record Birthplace.

On 30 July 2020 he announced the upcoming release of his second solo album, Cannot Be, Whatsoever, slated to arrive on 6 November 2020. <a href=""https://www.last.fm/music/Novo+Amor"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
55,kevin kaarl,214141,8632493,"Kevin Kaarl es un joven cantautor de tintes nostálgicos y norteños, cuyo talento se ha ido abriendo camino en el mundo de la música con sus canciones de folk campirano que ha compuesto a lo largo de todo su proyecto en el que está acompañado por su hermano gemelo, Byan Kaarl, quien toca la trompeta y hace segunda voz. <a href=""https://www.last.fm/music/Kevin+Kaarl"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
56,sir chloe,836983,19009917,"Sir Chloe consists of songwriter/vocalist/guitarist Dana Foote, guitarist/engineer/producer Teddy O'Mara, and drummer Palmer Foote.

The group began in 2018 at Bennington College in southern Vermont and have since migrated to Brooklyn, New York.





 YouTube
 BandCamp
 Instagram
https://www.sirchloemusic.com/ <a href=""https://www.last.fm/music/Sir+Chloe"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
57,cigarettes after sex,2229132,201676805,"Cigarettes After Sex is an American ambient pop musical group led by Greg Gonzalez, founded in El Paso, Texas in 2008. Since their formation, they have released 3 albums, one EP, and numerous singles.

Through music recommendations, Cigarettes After Sex has gained millions of views on YouTube leading to live performances across Europe & the US.

http://cigarettesaftersex.bandcamp.com/ <a href=""https://www.last.fm/music/Cigarettes+After+Sex"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
58,paco amoroso,79404,1856189,"Ulises Guerriero, mejor conocido por su nombre artístico Paco Amoroso, es un cantante argentino de trap experimental que junto a Ca7riel forma un dúo musical. Ambos ganaron gran popularidad en Argentina en el año 2019 gracias al éxito que tuvieron temas como «Ouke» y «A mí no». En cuanto a la carrera en solitario de Paco cabe destacar su colaboración con Bizarrap para la BZRP Music Sessions #3, la cual fue una de los primeros grandes éxitos de este productor.

Desde temprana edad tuvo un gran interés por la música y es que, de hecho, cuando apenas tenía seis años ya tocaba el violín; por aquel entonces también conocería a Ca7riel con quien varios años más tarde formaría un dúo de música que obtendría gran éxito dentro de la escena urbana argentina.

Este dúo ha llegado a publicar varios sencillos en conjunto, aunque también se han dado el tiempo para tener sus carreras en solitario. En cuanto a Paco a día de hoy cuenta con un single álbum y un álbum de estudio, este último publicado recién en noviembre de 2021. <a href=""https://www.last.fm/music/Paco+Amoroso"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
59,socunbohemio,12426,168342,
60,elsa y elmar,105122,2285343,"Elsa Carvajal, is the brain behind this project, under the genre of spiritual Pop, projecting humanity in all its dimensions, facets, with its highs and lows in each of their compositions, Elsa and Elmar is a connection with the sounds of nature , and with ourselves, existential letters full of feeling. Life from introspection made song. <a href=""https://www.last.fm/music/Elsa+y+elmar"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
61,carolina durante,47844,2971767,"Carolina Durante es una banda madrileña formada en 2017, cuya música puede catalogarse dentro de géneros como el punk, el pop o el indie. La agrupación musical está compuesta por Diego Ibáñez, Martín Vallhonrat, Juan Pedrayes y Mario del Valle.​ <a href=""https://www.last.fm/music/Carolina+Durante"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
62,noah kahan,1228368,114813379,"Noah Kahan (born January 1, 1997) is an American singer-songwriter of folk-infused pop who signed to Republic Records in 2017. Kahan released his first single, ""Young Blood"" in January 2017 and released four other singles over the course of 2017. His fans are known as ""busyheads"". Kahan made his television debut in 2018 on The Late Show with Stephen Colbert performing the single ""Hurt Somebody"". Kahan released his debut EP carrying the same name in January 2018, including an updated version of titular song with fellow Republic Records artist Julia Michaels.

Noah Kahan was born in Strafford, Vermont and he attended Hanover High School in Hanover, New Hampshire. Kahan began writing songs at age 8 and uploaded them to SoundCloud where his music began to gain exposure.

At age 17, Kahan began working with school friend music producers (Cwenga Matanzima). This attracted the attention of his current manager Drew Simmons of Foundations Artist Management. His music also caught the attention of songwriters such as Dan Wilson known for his work with Adele, Scott Harris, Carrie Underwood, among others. Kahan deferred his admission to Tulane University to pursue his developing music career. Kahan has said that two career goals he wished for were to be verified on Instagram and to have a Wikipedia page.

Kahan cites some of his inspirations as Paul Simon, Cat Stevens, Counting Crows, Hozier, and Mumford and Sons.

In 2016, Kahan signed to Republic Records and he began working with producer Joel Little, known for his work with Lorde and Khalid, with whom he recorded six songs. Kahan released his first single ""Young Blood"" in January 2017 and gained over 9 million streams.

In September 2017, Kahan released ""Hurt Somebody"", the lead single from his forthcoming debut EP of the same name. ""Hurt Somebody"" was re-recorded later in 2017 featuring Grammy nominated artist Julia Michaels. ""Hurt Somebody"" was released in January 2018.

On April 8, 2019, Kahan announced his debut full-length studio album entitled Busyhead, and included the duet version of ""Hurt Somebody"" as well as two other singles ""False Confidence"" and ""Mess"". It was released on June 14, 2019.

On April 30, 2020, Noah announced on his Instagram that he would drop an EP at midnight. He then dropped ""Cape Elizabeth."" The album was recorded over one week at Kahan's friend Phin Choukas' home studio in Vermont exactly one week after the singer left New York City in March to avoid COVID-19. ""Cape Elizabeth"" was then released on May 1, 2020.

On June 17, 2021 Kahan announced his second full-length album titled ""I Was/I Am"". Five days later he announced the ""I Was/I Am"" tour. On September 17, 2021, the album was released. Throughout the summer leading up to the release of the album Kahan released “Part of Me”, “Godlight”, and “Animal” as singles ahead of the album drop. “Part of Me” was the only one of the three singles to be dropped before the album announcement.

Kahan opened for Ben Folds and Anderson East in the United States in February 2017 and then went on to open for Milky Chance in March 2017. Later opening on an East Coast tour with The Strumbellas that began on October 12, 2017, in Milwaukee, Wisconsin, and concluded on November 14, 2017, in Buffalo, New York. He performed at Billboard's Industry Night on November 16, 2017, at the Ludlow House in New York City, showcasing his pop-folk song ""Fine"". In April and May 2018, Kahan supported George Ezra on his North American tour and then directly after embarked on his own tour, headlining shows across Europe throughout May 2018. Kahan then embarked on a world tour in October and November 2018, with Dean Lewis joining him in support for the North American leg. He later opened for Dean Lewis on his tour of Europe in February 2019, then joining James Bay on his North American tour for the following month. Kahan toured for 'The Busyhead Tour', in which he headlined shows across North America from September to November 2019.

In October 2021, Kahan headlined his 'I Am / I Was Tour', with support from Blake Rose and Genevieve Stokes.

On July 8, 2022, Kahan announced a U.S. tour for the fall and released the single ""Stick Season"", which he had first teased in October 2020. Over the following two years, the song became a fan favorite, further growing in popularity on social media app TikTok. Kahan followed it up with the release of ""Northern Attitude"" on September 16.

On October 14, 2022, Kahan released his album Stick Season. According to early reviews of the album from AP News, ""There’s irony there because these feel like songs both longtime listeners and newer fans will want to belt back to Kahan — not because they’re produced for stadiums or arenas, but because they’re full of nostalgic melodies that will resonate far beyond New England."" Kahan wrote this album during the pandemic which he spent back home in Vermont. Stick Season leans more into the folk genre than the rest of his older music which were more pop sounding. Kahan says that in his album, Stick Season, he wanted to pay homage to the folk singers that he grew up listening to. He adds that his greatest goal as a songwriter is to write music that other people can relate to and to be able to throw that lifeline to someone.

On March 17, 2023, Kahan was featured on Joy Oladokun's single ""We're All Gonna Die"", which was also released as part of her April 2023 album, Proof of Life.

On June 9, 2023, Kahan released a deluxe version of Stick Season titled, Stick Season (We'll All Be Here Forever), which includes seven previously unreleased tracks. <a href=""https://www.last.fm/music/Noah+Kahan"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
63,judit neddermann,5661,54517,
64,yungblud,892100,32658686,"Dominic Richard Harrison (born 5 August 1997), known professionally as YUNGBLUD (pronounced ""Youngblood""), is an English singer, musician and songwriter. In 2018, he released his first EP, YUNGBLUD, followed shortly after by the album 21st Century Liability.  In 2019, he released another EP, The Underrated Youth. His second album, Weird!, was released in late 2020 and peaked at the top of UK Albums Chart and reached number 75 on US Billboard 200. <a href=""https://www.last.fm/music/Yungblud"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
65,g-eazy,1675958,43691246,"Gerald Earl Gillum (born May 24, 1989 in Oakland, CA) better known by his stage name G-Eazy, is an American rapper and record producer. His first major-label album, These Things Happen, was released on June 23, 2014. The album peaked at number 3 on the US Billboard 200. His second studio album, When It's Dark Out, was released on December 4, 2015. It featured the single ""Me, Myself & I"", which reached the top 10 of the US Billboard Hot 100. His third album, The Beautiful & Damned, was released on December 15, 2017, and peaked at number 3 on the US Billboard 200. It featured the single ""No Limit"" (featuring Cardi B and ASAP Rocky), which reached number 4 on the US Billboard Hot 100. He released his fourth studio album These Things Happen Too on September 24, 2021.

When Gillum was in the first grade, his mother left his father, an associate professor of art at CSU Fresno. Gillum moved in with his grandparents in Berkeley, California, where he attended Berkeley High School. They later moved to North Oakland, although Gillum continued to attend school in Berkeley. Gillum attended Loyola University New Orleans, where he graduated with a BA in music industry studies in 2011.

Starting out as a record producer, G-Eazy began working on singles while he was still a student at the Loyola University at New Orleans with his producer Christoph Andersson who also was a student there.[4][5] He gained some recognition for being a part of the new hip hop scene back in the East Bay Area, joining with such artists as Lil B, Crohn and The Cataracs.[6][7] He became a member of a local hip hop group called ""The Bay Boyz"", who had released several songs on their Myspace page.[8]

In 2008, he was performing at a college talent show and was nearly booed off, when Matt Bauerschmidt noticed him and signed him as a client to his new music management company The Revels Group which he started with Matt Davis.

In 2010, G-Eazy was given an opportunity to open for some well-known artists, most notably Lil Wayne and Snoop Dogg.

G-Eazy's mixtapes at this period of time were met with limited success. In August 2011, he released The Endless Summer, with an updated version of the 1961 hit song ""Runaround Sue"", which garnered over four million views via YouTube. The music video was directed by Tyler Yee. The mixtape features guest appearances from Greg Banks, Erika Flowers, and Devon Baldwin. In November 2011, Gillum embarked on a nationwide tour with Shwayze. ""My Life Is a Party"" was featured in the game Saints Row: The Third on an in-game radio station.


On June 16, 2012, G-Eazy performed all United States dates on the annual Vans Warped Tour. On July 25, 2012, the Excellent Adventure Tour was announced, which featured Hoodie Allen and G-Eazy. The two performed in cities across the U.S., including Pittsburgh, St. Louis, Columbus, Des Moines, New Orleans, Atlanta, Austin, and Philadelphia. On September 26, 2012, G-Eazy released his first full-length album, Must Be Nice. The album, which was completely independent of a label, landed at number 3 on the iTunes Hip-Hop Chart. On July 9, 2013, G-Eazy, alongside 2 Chainz, opened for Lil Wayne's ""America's Most Wanted Tour"". On December 15, 2013, G-Eazy and Master Chen B performed ""Lotta That"" from These Things Happen in New York City. On January 15, 2014, G-Eazy announced his ""These Things Happen Tour"" with Rockie Fresh, KYLE, and Tory Lanez accompanying him. The tour ran for 40 stops throughout the United States and Canada from February until April 2014.

On June 23, 2014, G-Eazy released his major-label debut album, These Things Happen. The album topped the US Billboard's Hip-Hop/R&B and Top Rap Albums charts, also earning him the number 3 spot on the US Billboard 200 and the Top Digital Albums Chart. The album has sold nearly 265,000 copies to date. On October 21, 2014, Gillum embarked on his sold-out ""From the Bay to the Universe"" tour. The tour traveled across the globe to countries like Australia and New Zealand. This was his first headlining tour overseas.

During the summer of 2015, G-Eazy played some of the main stages at a series of notable music festivals, including Lollapalooza, Electric Forest, Bonnaroo, Outside Lands, Made in America, and Austin City Limits. With the rise of his music career, Gillum has also taken up an interest in fashion by releasing a collaboration with Rare Panther in the fall of 2015 and being named GQ Magazine's top 10 most stylish at New York Fashion Week. Gillum's second album, When It's Dark Out, was released on December 4, 2015. On January 6, 2016, G-Eazy launched his second world tour. The tour saw G-Eazy tour the United States, Europe, and Australia. His single ""Me, Myself & I"", in collaboration with Bebe Rexha, peaked at number 7 on the US Billboard Hot 100.

He co-headlined the Endless Summer tour with American rapper Logic, along with YG and Yo Gotti as supporting acts, from June to August. Before the tour, he announced his mixtape, Endless Summer II. He canceled the tape due to problems with sample clearance. In May 2016, G-Eazy confirmed that he would be featured on Britney Spears' single ""Make Me..."". The single was released on July 15, 2016, and serves as the lead single from Spears' ninth studio album.

G-Eazy performed ""Make Me..."" and ""Me, Myself & I"" with Spears at the 2016 MTV Video Music Awards and the 2016 iHeartRadio Music Festival. Gillum released an EP with Guatemalan DJ Carnage called Step Brothers on March 27, 2017. G-Eazy released his new single, a collaboration with American singer Kehlani called ""Good Life"", which is a part of the eighth installment of the film franchise Fast & Furious, titled The Fate of the Furious. He was also featured in the new Dillon Francis single titled ""Say Less"".

On June 14, 2017, G-Eazy announced through Instagram and Twitter that his next studio album, The Beautiful & Damned, would be released in the fall of 2017. On November 8, 2017, the official release day was announced as December 15, as well as an accompanying short film.

On December 5, 2017, G-Eazy released his second single from The Beautiful & Damned titled ""Him & I"" with Halsey, with whom he was in a relationship. They performed the song together on Dick Clark's New Year's Rockin' Eve of 2017. On February 27, 2019, G-Eazy released the single, ""West Coast"", featuring Blueface, and released the video on March 28, 2019, adding ALLBLACK and YG.\\G-Eazy released an EP B-Sides on June 25, 2019, which contained the songs that wouldn't make it onto his then-upcoming album. The EP spawned the song ""Bang"" with American rapper Tyga. He later re-released the EP on August 22 and September 19 with additional tracks.

Gillum released the single ""I Wanna Rock"", featuring American rapper Gunna, as the lead single of his EP Scary Nights, on October 16. The EP was released on October 18. In March 2020, G-Eazy announced a new project featuring an indie rock sound titled Everything's Strange Here. The album was officially released on June 26, 2020.

G-Eazy released his long-anticipated fourth studio album These Things Happen Too on September 24, 2021. It was supported by the singles ""Running Wild (Tumblr Girls 2)"" featuring Kossisko, and ""Breakdown"" featuring Demi Lovato in the weeks leading up to the release date.

In 2018, G-Eazy headlined a concert for Bay Area fire relief that raised $15 million, pulled out of an H&M sponsorship deal after blowback about a sweatshirt advertisement that some considered to be racist, performed at an Everytown fundraiser on the eve of March For Our Lives, and used his platform to speak out against gun violence. Also that year, G-Eazy launched the Endless Summer Fund, which is a non-profit dedicated to helping young people reach their full potential and strengthening the Bay Area community.

In 2022, G-Eazy joined the ownership group of the Purpose-driven, professional soccer team Oakland Roots. <a href=""https://www.last.fm/music/G-Eazy"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
66,flora cash,463121,5440459,"Flora Cash is a Swedish–American musical partnership consisting of Shpresa Lleshaj and Cole Randall. The pair work primarily in music but also collaborate in other fields under that moniker. 

Lleshaj, an Albanian originally from Kosovo, whose family fled to Sweden while she was a child to escape war and conflict in the region, was living in Stockholm when she met Randall, from Minneapolis, on SoundCloud in 2012. Lleshaj began commenting on the tracks Randall had posted and the two discovered they appreciated each other's music. After meeting in person in Minneapolis, they began working together in Sweden as Flora Cash. The duo has said that they've never revealed the origin or meaning of their band name to anyone.

In 2012, the pair met on SoundCloud and struck up a musical connection, leading Shpresa Lleshaj to travel from Stockholm to Minneapolis to meet Cole Randall in person. They returned to Sweden together and immediately began work as Flora Cash. 

They released their debut EP, Mighty Fine, on December 12, 2012. Their second EP, Made It for You, came out on June 13, 2013. That year, Lleshaj and Randall also married. A third EP, I Will Be There, followed on September 20, 2014.

After independently releasing a handful of songs and two EPs, the pair signed with Swedish label Icons Creating Evil Art, after which they released, Can Summer Love Last Forever?, in March 2016. The seven-song mini-LP earned them nominations for two GAFFA awards, as Swedish Artist of the Year and Swedish Newcomer of the Year.

Flora Cash broke into the mainstream with their song “You’re Somebody Else”; a track from their debut full-length album, Nothing Lasts Forever (And It’s Fine), which Steve Baltin, writing for Forbes Magazine called “arguably the most intriguing song on radio this past year.”. The song reached #1 on Alternative Radio and achieved RIAA Platinum Certification in the United States.

The duo performed several times on American television after making their debut on The Late Late Show with James Corden and toured with Sir Sly, Joywave, lovelytheband, Judah & the Lion and AJR throughout 2018 and 2019.

In early 2020, Flora Cash released ‘Baby, It’s Okay’ on Sony’s RCA Records, which featured Billboard charting singles ‘Missing Home’ and ‘They Own This Town.' <a href=""https://www.last.fm/music/Flora+Cash"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
67,chappell roan,1844610,198021835,"Kayleigh Rose Amstutz (born February 19, 1998), known professionally as Chappell Roan, is a Grammy award-winning American singer and songwriter. Working with long-time collaborator Dan Nigro, her music is inspired by '80s synth-pop and early 2000s pop hits. Her music is heavily influenced by drag queens and is often described as ""campy.""

When she was 17 years old, Roan uploaded a song titled ""Die Young"" to YouTube, leading Atlantic Records to sign her to the label. In summer 2020, she released a song titled ""Pink Pony Club,"" which Vulture described as ""the Song of Summer 2021."" Her debut album The Rise and Fall of a Midwest Princess was released on September 22, 2023, through Island Records, Amusement Records, and KRA International. This album would go on to reach the Top 10 on the Billboard 200 nine months after its release, peaking at number five.

In 2024, after opening for Olivia Rodrigo during several stops of Rodrigo's GUTS tour (and then going viral on the social media platform TikTok), Chappell Roan surged in popularity. She went on to perform at Coachella, Governer's Ball, Boston Calling and Bonnaroo that same year, drawing large crowds. Her success was highlighted in an interview and subsequent performance on The Tonight Show Starring Jimmy Fallon.

Her star continued to rise throughout the year, with her single ""Good Luck, Babe!"" which reached the top ten of several countries' charts, Chappell Roan continued to chart several singles from ""The Rise and Fall of a Midwest Princess,"" with tracks such as ""HOT TO GO!,"" ""Red Wine Supernova,"" ""Casual,"" and ""Femininomonon"" entering the chart months after release. Chappell Roan would eventually chart six tracks concurrently on the Billboard Hot 100, while continuing ""The Rise And Fall of a Midwest Princess Tour"" as well as her festival tour in the summer and fall of 2024. <a href=""https://www.last.fm/music/Chappell+Roan"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
68,sub urban,702047,10367737,"Daniel Virgil Maisonneuve (Sub Urban)  was born on October 22, 1999, in Nyack, New York to a French Canadian father and a Taiwanese mother. While raised in the suburbs of Ridgewood, New Jersey, he began producing music at the age of 15. He was trained in classical piano at the age of 6, but quit after claiming that he was ""sick of playing other people's compositions"". In the fall of 2016, Maisonneuve dropped out of high school to pursue his musical career, ""isolating"" himself to work on various demos and songs. The most popular song of his to come out of this period of self-isolation was ""Cradles"", which skyrocketed in popularity after being shared heavily on video-sharing application TikTok.

In 2014 and 2018, Maisonneuve frequently collaborated with British producer DNMO on tracks such as ""Sick of You"" and ""Broken"". Maisonneuve states that ""most of his inspiration has derived from artists such as K. Flay, EDEN, Aries, verzache, Joji, Cage the Elephant and NoMBe"".

On March 13, 2020, Maissoneuve released his first EP, titled Thrill Seeker, where he has the participation of the South Korean hip-hop artist, REI AMI, with the song ""Freak"", accompanied by video and official audio. <a href=""https://www.last.fm/music/+noredirect/sub+urban"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
69,matt maltese,1377147,46647866,"Themes like the banality and loneliness of life have been consistently weighed heavy on 27-year-old London artist Matt Maltese's records. Following his 2018 debut album ""Bad Contestant"" and acclaimed 2019 album ""Krystal"", which endeared him to tastemaker outlets like NME, NPR, Line Of Best Fit, Vice, Interview, DIY, Dork and more, his appropriately titled EP ""madhouse"" isn't just a score for the everyday boredoms we encounter.

Maltese has always nailed lonesome provocations with idiosyncratic dry wit but ""madhouse"" reckons with those emotions in a way the half Brittish, half Canadian hasn't yet fully explored until now. ""I've found that sometimes the majority of the emotional journey of love and life is actually the search for an understanding of it. And these songs try and make peace with all of that, poke fun at it and, ultimately, embrace it."" <a href=""https://www.last.fm/music/Matt+Maltese"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
70,harrison storm,253380,2265360,"Harrison Storm is a singer/songwriter based on the Mornington Peninsula, in Victoria, Australia.

With a handful of finely tuned folk based demos, Harrison turned to friend and producer Hayden Calnin, who helped bring to life his ideas, which formed his debut EP titled ‘Sense of Home’, independently released in April of 2015. Since then, Harrisons debut has received 1.2 million Spotify streams, radio play on Triple J and KCRW (US), appeared in 2016 TV series ‘Degrassi: Next Class’ , as well as reaching the semi finals in the 2015 International Song Writing Competition.

From intimate and captivating solo shows, to full band performances, Harrison has gained a loyal live following in Melbourne and has supported acts such as Husky, Kyle Lionhart, Hein Cooper and Woodlock. <a href=""https://www.last.fm/music/Harrison+Storm"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
71,rosie carney,191375,1335385,"Rosie Carney is a British singer-songwriter originally from Hampshire UK, now living in Donegal, Ireland.

Her folky songs have the ability to get straight to your heart within a couple of bars! Her inspiration comes, in part, from the beautiful landscape surrounding her home on the stunning Rosguil peninsula and from her ability to listen to people’s stories. Her singing has taken her to New York and Los Angeles, Stateside, and she has performed in London and Dublin; she has been a regular on the Belfast music scene and has played at Other Voices in Derry/Londonderry. Her music has had air-time on BBC Radio Ulster, as well as her local station, Highland Radio, in Donegal. <a href=""https://www.last.fm/music/Rosie+Carney"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
72,fink,754098,16078219,"There are, at least, two artists known as Fink: 1) A Brighton-based acoustic folk / blues / electronic artist. 2) A Hamburg, Germany alt-country band, founded mid-90s & disbanded in 2007.

(1)Fink, Brighton-based acoustic folk / blues / electronic artist

A recording / performance name of Brighton, UK's Fin Greenall - a Bristol-born understated singer-songwriter. He is an uncompromising artist - in acoustic folk / blues / dub - with an astounding stage presence, signed to Ninja Tune Records. With live accompaniment by Guy Whittaker (bass) & Tim Thornton (drums), they have played over 300 shows, in the last three years (inc' supporting Zero 7 & Massive Attack). In addition to his performance history, Fink has written with many (inc' John Legend & Amy Winehouse), plus remixed Elbow, Nina Simone, 坂本龍一 & Robert Belfour. Prior to all of this, Greenall - who grew up in the same city as Roni Size, Portishead & Massive Attack - was a Ninja Tune DJ, spinning trip-hop & breakbeat internationally. 

Fink’s 2006 debut Biscuits For Breakfast (recorded entirely in his loft in Brighton) saw him reincarnated to become Ninja Tune’s first singer-songwriter. Such was the impact of this collection of songs on the underground British musical landscape, iDJ Magazine stated: ""If 'Blue Lines' was about Generation X's experience of house parties, hip-hop and smoking drugs then this astonishing album is its millennial equivalent."" 

2007 saw the release of Distance And Time, another critically acclaimed record that saw Fink’s fan base spread around the world. As an incredibly accomplished and versatile vocalist and guitarist he has since performed as a special guest in front of thousands at London's Royal Albert Hall as part of BBC Proms, New York's legendary Carnegie Hall (where he performed a cover of REM’s ‘The Apologist’ in front of the song’s creators), and even Milan's 80,000 capacity San Siro Stadium. It was also Distance And Time that caught the attention of John Legend, with whom Greenall co-wrote ‘Green Light’ featuring Andre 3000 and ‘Set Me Free’ from Legend’s Evolver LP. Legend, in return, makes a guest appearance on piano, and co-wrote two tracks with Greenall on Sort Of A Revolution. 

There are very few independent artists who have quietly accomplished such an amazing array of achievements, and judging by this new and impeccable record, it doesn't seem that Fink - many a music fan's best kept secret - will be a secret for too much longer. 

Discography (electronic / acoustic):
See It All (Single) - Released: 10/12/09
Sort of Revolution (Single) - Released: 07/20/09
Sort of Revolution - Released: 05/2009
Distance and Time - Released: 01/10/07
Biscuits For Breakfast - Released: 24/04/06
So Long - Released: 03/04/06
Pretty Little Thing - Released: 06/02/06
Fresh Produce - Released: 01/06/00
Ever Since I Was A Kid - Released: 01/04/00
Front Side EP/album - Released: 01/03/99
Fink Funk EP/album - Released: 01/07/97

Sites: YouTube & http://FinkWorld.co.UK (official).

(2) A Hamburg, Germany alt-country band, founded mid-90s & disbanded in 2007

Discography:
Vogelbeobachtung im Winter (xxs records/Indigo, 1997)
Loch in der Welt (xxs records/Indigo, 1998)
Mondscheiner (L'Age d'Or/Rough Trade Records, 1999)
Fink (L'Age d'Or/Rough Trade Records, 2001)
Haiku Ambulanz (Trocadero Records/Indigo, 2003)
Bam Bam Bam (Trocadero/Indigo, 2005

Website (german): http://www.finkmusik.de/ (official) <a href=""https://www.last.fm/music/Fink"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
73,thundercat,1696894,60770032,"Stephen Lee Bruner, stage name Thundercat (b. October 19 1984, Los Angeles, CA, USA) is a virtuoso bassist, composer, producer and singer. Born into a family of musicians, he and his brother were part of legendary thrash punks Suicidal Tendencies (since 16 years of age) - Bruner has collaborated with many, including jams with Snoop Dogg, Kendrick Lamar, Mac Miller and Stanley Clarke. 

“I do believe that hip-hop can be the new jazz, and I’m helping create that”, Bruner said in an interview to Bass Player, in 2008.

He is part of the new generation of jazz literate, hip-hop loving instrumentalists who can play beyond traditional limits - a mutant jazz cat - and that’s how 'Thundercat' (a monicker he chose), suits him well (even if it’s purely the result of an unhealthy cartoon addiction dating back to childhood). <a href=""https://www.last.fm/music/Thundercat"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
